"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2269","Runs Cucumber Scenarios","Surefire suite","Thu Jan 09 15:00:11 GMT 2025","passed","Thu Jan 09 15:00:13 GMT 2025","school.redrover.runner.CucumberTest","Surefire test","school.redrover.runner.CucumberTest","runScenario"
"","1","orderMethodsForkUpDepTest","Surefire suite","Thu Jan 09 15:00:13 GMT 2025","passed","Thu Jan 09 15:00:13 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsForkUpDepTest"
"","439","testEnterInvalidNameAndSeesAppropriateMessages","Surefire suite","Thu Jan 09 15:08:25 GMT 2025","passed","Thu Jan 09 15:08:25 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testEnterInvalidNameAndSeesAppropriateMessages"
"","349","testDeleteMyView","Surefire suite","Thu Jan 09 15:08:48 GMT 2025","passed","Thu Jan 09 15:08:48 GMT 2025","school.redrover.NewViewDashboardTest","Surefire test","school.redrover.NewViewDashboardTest","testDeleteMyView"
"","1766","testDefaultState","Surefire suite","Thu Jan 09 15:03:12 GMT 2025","passed","Thu Jan 09 15:03:14 GMT 2025","school.redrover.FreeStyleProjectEnablingTest","Surefire test","school.redrover.FreeStyleProjectEnablingTest","testDefaultState"
"","206","testEdit","Surefire suite","Thu Jan 09 15:12:22 GMT 2025","passed","Thu Jan 09 15:12:22 GMT 2025","school.redrover.DescriptionTest","Surefire test","school.redrover.DescriptionTest","testEdit"
"","1133","testDeletionPopupAppearsOnMainPage","Surefire suite","Thu Jan 09 15:10:19 GMT 2025","passed","Thu Jan 09 15:10:20 GMT 2025","school.redrover.MultiConfigurationProjectTest","Surefire test","school.redrover.MultiConfigurationProjectTest","testDeletionPopupAppearsOnMainPage"
"","261","testErrorMessageDisplayedForInvalidCharactersInProjectName","Surefire suite","Thu Jan 09 15:06:37 GMT 2025","passed","Thu Jan 09 15:06:37 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testErrorMessageDisplayedForInvalidCharactersInProjectName"
"","565","testAddBuildDisplayName","Surefire suite","Thu Jan 09 15:05:39 GMT 2025","passed","Thu Jan 09 15:05:39 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testAddBuildDisplayName"
"","390","testisDisplayedDomainElementDropdown","Surefire suite","Thu Jan 09 15:12:10 GMT 2025","passed","Thu Jan 09 15:12:10 GMT 2025","school.redrover.DashboardTest","Surefire test","school.redrover.DashboardTest","testisDisplayedDomainElementDropdown"
"","277","testCreateWithUnsafeCharactersInName","Surefire suite","Thu Jan 09 15:01:18 GMT 2025","passed","Thu Jan 09 15:01:18 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testCreateWithUnsafeCharactersInName"
"","1100","Create project without descriptions","Surefire suite","Thu Jan 09 15:10:05 GMT 2025","passed","Thu Jan 09 15:10:06 GMT 2025","school.redrover.MultiConfigurationProjectTest","Surefire test","school.redrover.MultiConfigurationProjectTest","testCreateProjectWithoutDescription"
"","6600","testDeleteViaMyViewChevron","Surefire suite","Thu Jan 09 15:10:53 GMT 2025","passed","Thu Jan 09 15:10:59 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testDeleteViaMyViewChevron"
"","2885","testConfigureProjectAddBuildStepsExecuteShellCommand","Surefire suite","Thu Jan 09 15:05:46 GMT 2025","passed","Thu Jan 09 15:05:49 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testConfigureProjectAddBuildStepsExecuteShellCommand"
