"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC_09.001.05 Check visibility of search settings field","544","testSearchSettingsFieldIsDisplayed","Surefire suite","Thu Jan 16 12:26:33 GMT 2025","passed","Thu Jan 16 12:26:33 GMT 2025","school.redrover.ManageJenkinsTest","Surefire test","school.redrover.ManageJenkinsTest","testSearchSettingsFieldIsDisplayed"
"TC_12.001.01 Verify the current Jenkins version number in the footer of the Jenkins dashboard","27","testJenkinsVersionOnDashboard","Surefire suite","Thu Jan 16 12:19:28 GMT 2025","passed","Thu Jan 16 12:19:28 GMT 2025","school.redrover.FooterTest","Surefire test","school.redrover.FooterTest","testJenkinsVersionOnDashboard"
"TC_02.007.04 Error message when new project name matches an existing one","1311","testErrorMessageRenameDuplicateName","Surefire suite","Thu Jan 16 12:17:37 GMT 2025","passed","Thu Jan 16 12:17:38 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testErrorMessageRenameDuplicateName"
"TC_00.002.03 Create Pipeline Project with unsafe characters in name via sidepanel","286","testCreateWithUnsafeCharactersInName","Surefire suite","Thu Jan 16 12:17:08 GMT 2025","passed","Thu Jan 16 12:17:08 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testCreateWithUnsafeCharactersInName"
"TC_02.006.03 Pipeline status icons are displayed in pipeline graph","6392","testStatusIconsAreDisplayedInPipelineGraph","Surefire suite","Thu Jan 16 12:18:49 GMT 2025","passed","Thu Jan 16 12:18:55 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testStatusIconsAreDisplayedInPipelineGraph"
"","1432","testRenameWithIncorrectSymbols","Surefire suite","Thu Jan 16 12:23:54 GMT 2025","passed","Thu Jan 16 12:23:55 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testRenameWithIncorrectSymbols"
"","1212","testDeleteProjectFromProjectPage","Surefire suite","Thu Jan 16 12:27:11 GMT 2025","passed","Thu Jan 16 12:27:13 GMT 2025","school.redrover.MultiConfigurationProjectTest","Surefire test","school.redrover.MultiConfigurationProjectTest","testDeleteProjectFromProjectPage"
"TC_00.005.06 Create Multibranch Pipeline with unsafe characters in name","385","testEnterInvalidNameAndSeesAppropriateMessages","Surefire suite","Thu Jan 16 12:25:19 GMT 2025","passed","Thu Jan 16 12:25:19 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testEnterInvalidNameAndSeesAppropriateMessages"
"","5976","testBuildHistoryIsEmpty","Surefire suite","Thu Jan 16 12:21:15 GMT 2025","passed","Thu Jan 16 12:21:21 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testBuildHistoryIsEmpty"
"TC_00.002.03 Create Pipeline Project with unsafe characters in name via sidepanel","419","testCreateWithUnsafeCharactersInName","Surefire suite","Thu Jan 16 12:16:59 GMT 2025","passed","Thu Jan 16 12:17:00 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testCreateWithUnsafeCharactersInName"
