"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"(NO TC) 16.002.04 Verify description for available types of Views","180","testVerifyDescriptionsForViewTypes","Surefire suite","Fri Mar 07 13:36:54 GMT 2025","passed","Fri Mar 07 13:36:54 GMT 2025","school.redrover.ViewTest","Surefire test","school.redrover.ViewTest","testVerifyDescriptionsForViewTypes"
"(NO TC) 14.002.04 Verify suggestions based on search in field","1556","testSuggestionList","Surefire suite","Fri Mar 07 13:31:00 GMT 2025","passed","Fri Mar 07 13:31:02 GMT 2025","school.redrover.SearchBoxTest","Surefire test","school.redrover.SearchBoxTest","testSuggestionList"
"TC_02.006.02 Pipeline stages are displayed in pipeline graph","4745","testStagesAreDisplayedInPipelineGraph","Surefire suite","Fri Mar 07 13:36:09 GMT 2025","passed","Fri Mar 07 13:36:14 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testStagesAreDisplayedInPipelineGraph"
"TC_00.005.06 Create Multibranch Pipeline with unsafe characters in name","234","testEnterInvalidNameAndSeesAppropriateMessages","Surefire suite","Fri Mar 07 13:34:08 GMT 2025","passed","Fri Mar 07 13:34:08 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testEnterInvalidNameAndSeesAppropriateMessages"
"00.007.08 Create Organization folder with unsafe Characters","94","testCreateWithUnsafeCharacters","Surefire suite","Fri Mar 07 13:32:07 GMT 2025","passed","Fri Mar 07 13:32:07 GMT 2025","school.redrover.api.restassured.OrganizationFolderApiTest","Surefire test","school.redrover.api.restassured.OrganizationFolderApiTest","testCreateWithUnsafeCharacters"
"TC_01.002.02 Rename FreestyleProject with incorrect symbols","1262","testRenameWithIncorrectSymbols","Surefire suite","Fri Mar 07 13:29:03 GMT 2025","passed","Fri Mar 07 13:29:04 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testRenameWithIncorrectSymbols"
"TC_04.001.06 Validate Error message, if New Folder Name contains special characters","1059","testRenameFolderWithUnsafeCharactersInName","Surefire suite","Fri Mar 07 13:38:28 GMT 2025","passed","Fri Mar 07 13:38:29 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testRenameFolderWithUnsafeCharactersInName"
"TC_00.002.03 Create Pipeline Project with unsafe characters in name via sidepanel","268","testCreateWithUnsafeCharactersInName","Surefire suite","Fri Mar 07 13:35:14 GMT 2025","passed","Fri Mar 07 13:35:14 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testCreateWithUnsafeCharactersInName"
"TC_01.002.02 Rename FreestyleProject with incorrect symbols","1422","testRenameWithIncorrectSymbols","Surefire suite","Fri Mar 07 13:28:47 GMT 2025","passed","Fri Mar 07 13:28:49 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testRenameWithIncorrectSymbols"
"00.006.17 Create Folder with unsafe character","163","testCreateFolderWithUnsafeCharacter","Surefire suite","Fri Mar 07 13:31:41 GMT 2025","passed","Fri Mar 07 13:31:41 GMT 2025","school.redrover.api.restassured.FolderApiTest","Surefire test","school.redrover.api.restassured.FolderApiTest","testCreateFolderWithUnsafeCharacter"
