"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","374","testDeleteNewFolder","Surefire suite","Sat Jan 11 20:58:00 GMT 2025","passed","Sat Jan 11 20:58:01 GMT 2025","school.redrover.StartPageTest","Surefire test","school.redrover.StartPageTest","testDeleteNewFolder"
"","709","testManageJenkinsSystemConfigurationItems","Surefire suite","Sat Jan 11 21:04:08 GMT 2025","passed","Sat Jan 11 21:04:09 GMT 2025","school.redrover.ManageJenkinsTest","Surefire test","school.redrover.ManageJenkinsTest","testManageJenkinsSystemConfigurationItems"
"","24","testRenameByChevronDisplayedOnHomePageWithCorrectName","Surefire suite","Sat Jan 11 20:56:30 GMT 2025","passed","Sat Jan 11 20:56:30 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testRenameByChevronDisplayedOnHomePageWithCorrectName"
"","188","testJenkinsVersionOnDashboard","Surefire suite","Sat Jan 11 20:57:53 GMT 2025","passed","Sat Jan 11 20:57:54 GMT 2025","school.redrover.FooterTest","Surefire test","school.redrover.FooterTest","testJenkinsVersionOnDashboard"
"","272","testCreateWithUnsafeCharactersInName","Surefire suite","Sat Jan 11 20:55:45 GMT 2025","passed","Sat Jan 11 20:55:45 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testCreateWithUnsafeCharactersInName"
"","589","testDisableEnabled","Surefire suite","Sat Jan 11 20:57:45 GMT 2025","passed","Sat Jan 11 20:57:46 GMT 2025","school.redrover.FreeStyleProjectEnablingTest","Surefire test","school.redrover.FreeStyleProjectEnablingTest","testDisableEnabled"
"","1371","testIncorrectSymbols","Surefire suite","Sat Jan 11 21:08:21 GMT 2025","passed","Sat Jan 11 21:08:22 GMT 2025","school.redrover.RenameFreeStyleProjectTest","Surefire test","school.redrover.RenameFreeStyleProjectTest","testIncorrectSymbols"
"","238","testEnterInvalidNameAndSeesAppropriateMessages","Surefire suite","Sat Jan 11 21:02:49 GMT 2025","passed","Sat Jan 11 21:02:49 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testEnterInvalidNameAndSeesAppropriateMessages"
"","232","testEdit","Surefire suite","Sat Jan 11 21:08:53 GMT 2025","passed","Sat Jan 11 21:08:53 GMT 2025","school.redrover.DescriptionTest","Surefire test","school.redrover.DescriptionTest","testEdit"
"","412","testErrorDuringCreationWithDotInEnd","Surefire suite","Sat Jan 11 21:06:13 GMT 2025","passed","Sat Jan 11 21:06:13 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testErrorDuringCreationWithDotInEnd"
"","491","testRenameViaBreadcrumbDropdown","Surefire suite","Sat Jan 11 21:00:22 GMT 2025","passed","Sat Jan 11 21:00:22 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testRenameViaBreadcrumbDropdown"
"","1583","testMoveFromFoldersPage","Surefire suite","Sat Jan 11 21:06:23 GMT 2025","passed","Sat Jan 11 21:06:25 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testMoveFromFoldersPage"
"TC_04.001.06 Validate Error message, if New Folder Name contains special characters","1241","testRenameFolderWithUnsafeCharactersInName","Surefire suite","Sat Jan 11 21:06:58 GMT 2025","passed","Sat Jan 11 21:06:59 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testRenameFolderWithUnsafeCharactersInName"
"TC_04.001.06 Validate Error message, if New Folder Name contains special characters","1247","testRenameFolderWithUnsafeCharactersInName","Surefire suite","Sat Jan 11 21:07:19 GMT 2025","passed","Sat Jan 11 21:07:20 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testRenameFolderWithUnsafeCharactersInName"
"","393","testErrorMessageDisplayedForInvalidCharactersInProjectName","Surefire suite","Sat Jan 11 21:00:57 GMT 2025","passed","Sat Jan 11 21:00:58 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testErrorMessageDisplayedForInvalidCharactersInProjectName"
"","134","testEmptySearchField","Surefire suite","Sat Jan 11 20:57:23 GMT 2025","passed","Sat Jan 11 20:57:23 GMT 2025","school.redrover.SearchBoxTest","Surefire test","school.redrover.SearchBoxTest","testEmptySearchField"
