"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","301","testGetSuccessTooltipDisplayedWhenHoverOverGreenMark","Surefire suite","Tue Jan 07 21:29:04 GMT 2025","passed","Tue Jan 07 21:29:04 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testGetSuccessTooltipDisplayedWhenHoverOverGreenMark"
"","9986","testDisplaySuccessBuild","Surefire suite","Tue Jan 07 21:32:28 GMT 2025","passed","Tue Jan 07 21:32:38 GMT 2025","school.redrover.BuildHistoryTest","Surefire test","school.redrover.BuildHistoryTest","testDisplaySuccessBuild"
"","2128","testDeleteNewFolderViaChevron","Surefire suite","Tue Jan 07 21:30:49 GMT 2025","passed","Tue Jan 07 21:30:51 GMT 2025","school.redrover.StartPageTest","Surefire test","school.redrover.StartPageTest","testDeleteNewFolderViaChevron"
"","398","testEnterInvalidNameAndSeesAppropriateMessages","Surefire suite","Tue Jan 07 21:35:47 GMT 2025","passed","Tue Jan 07 21:35:48 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testEnterInvalidNameAndSeesAppropriateMessages"
"","13571","testVerifyProjectOrderByStatusASCByDefault","Surefire suite","Tue Jan 07 21:39:19 GMT 2025","passed","Tue Jan 07 21:39:33 GMT 2025","school.redrover.DashboardTest","Surefire test","school.redrover.DashboardTest","testVerifyProjectOrderByStatusASCByDefault"
"","499","testNavigateCredentialsMenu","Surefire suite","Tue Jan 07 21:39:13 GMT 2025","passed","Tue Jan 07 21:39:14 GMT 2025","school.redrover.DashboardTest","Surefire test","school.redrover.DashboardTest","testNavigateCredentialsMenu"
"","1311","testDeleteByChevronBreadcrumb","Surefire suite","Tue Jan 07 21:29:39 GMT 2025","passed","Tue Jan 07 21:29:41 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testDeleteByChevronBreadcrumb"
"","279","testErrorMessageDisplayedForInvalidCharactersInProjectName","Surefire suite","Tue Jan 07 21:33:44 GMT 2025","passed","Tue Jan 07 21:33:45 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testErrorMessageDisplayedForInvalidCharactersInProjectName"
"","474","testOpenBuildHistoryByChevron","Surefire suite","Tue Jan 07 21:38:01 GMT 2025","passed","Tue Jan 07 21:38:01 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testOpenBuildHistoryByChevron"
"","593","testAddDisplayName","Surefire suite","Tue Jan 07 21:38:01 GMT 2025","passed","Tue Jan 07 21:38:02 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testAddDisplayName"
"","1019","testSuggestionList","Surefire suite","Tue Jan 07 21:30:22 GMT 2025","passed","Tue Jan 07 21:30:23 GMT 2025","school.redrover.SearchBoxTest","Surefire test","school.redrover.SearchBoxTest","testSuggestionList"
"","7260","testBuildWithInvalidPipelineScript","Surefire suite","Tue Jan 07 21:27:35 GMT 2025","passed","Tue Jan 07 21:27:42 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testBuildWithInvalidPipelineScript"
"","1248","testCancelDeletingViaSidebarProjectPage","Surefire suite","Tue Jan 07 21:37:56 GMT 2025","passed","Tue Jan 07 21:37:57 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testCancelDeletingViaSidebarProjectPage"
"","254","testEnterInvalidNameAndSeesAppropriateMessages","Surefire suite","Tue Jan 07 21:35:28 GMT 2025","passed","Tue Jan 07 21:35:28 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testEnterInvalidNameAndSeesAppropriateMessages"
"","426","testCreateWithUnsafeCharactersInName","Surefire suite","Tue Jan 07 21:28:24 GMT 2025","passed","Tue Jan 07 21:28:25 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testCreateWithUnsafeCharactersInName"
"","604","testEditBuildDisplayName","Surefire suite","Tue Jan 07 21:33:01 GMT 2025","passed","Tue Jan 07 21:33:01 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testEditBuildDisplayName"
"","817","testTooltipGeneralEnabled","Surefire suite","Tue Jan 07 21:31:43 GMT 2025","passed","Tue Jan 07 21:31:44 GMT 2025","school.redrover.OrganizationFolderTest","Surefire test","school.redrover.OrganizationFolderTest","testTooltipGeneralEnabled"
"","591","testAddBuildDescription","Surefire suite","Tue Jan 07 21:32:59 GMT 2025","passed","Tue Jan 07 21:32:59 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testAddBuildDescription"
"","750","testManageJenkinsTabSearch","Surefire suite","Tue Jan 07 21:36:49 GMT 2025","passed","Tue Jan 07 21:36:50 GMT 2025","school.redrover.ManageJenkinsTest","Surefire test","school.redrover.ManageJenkinsTest","testManageJenkinsTabSearch"
"","849","testCreateProjectViaContentBlockButton","Surefire suite","Tue Jan 07 21:33:23 GMT 2025","passed","Tue Jan 07 21:33:24 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testCreateProjectViaContentBlockButton"
"","2374","testJobNameSorting","Surefire suite","Tue Jan 07 21:34:02 GMT 2025","passed","Tue Jan 07 21:34:04 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testJobNameSorting"
"","1289","testCreateProjectWithValidNameViaSidebar","Surefire suite","Tue Jan 07 21:27:54 GMT 2025","passed","Tue Jan 07 21:27:56 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testCreateProjectWithValidNameViaSidebar"
"","393","testEnterInvalidNameAndSeesAppropriateMessages","Surefire suite","Tue Jan 07 21:35:26 GMT 2025","passed","Tue Jan 07 21:35:27 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testEnterInvalidNameAndSeesAppropriateMessages"
"","1418","testCreateWithDuplicateName","Surefire suite","Tue Jan 07 21:28:12 GMT 2025","passed","Tue Jan 07 21:28:13 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testCreateWithDuplicateName"
"","902","testAddDescriptionOnConfigurePage","Surefire suite","Tue Jan 07 21:31:14 GMT 2025","passed","Tue Jan 07 21:31:15 GMT 2025","school.redrover.OrganizationFolderTest","Surefire test","school.redrover.OrganizationFolderTest","testAddDescriptionOnConfigurePage"
"","189","testVerifyDescriptionsForViewTypes","Surefire suite","Tue Jan 07 21:37:50 GMT 2025","passed","Tue Jan 07 21:37:50 GMT 2025","school.redrover.ViewTest","Surefire test","school.redrover.ViewTest","testVerifyDescriptionsForViewTypes"
"","400","testErrorMessageDisplayedForInvalidCharactersInProjectName","Surefire suite","Tue Jan 07 21:33:35 GMT 2025","passed","Tue Jan 07 21:33:36 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testErrorMessageDisplayedForInvalidCharactersInProjectName"
"","442","testCreateWithUnsafeCharactersInName","Surefire suite","Tue Jan 07 21:28:23 GMT 2025","passed","Tue Jan 07 21:28:23 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testCreateWithUnsafeCharactersInName"
"","882","testCreateOrganizationFolderWithDefaultIcon","Surefire suite","Tue Jan 07 21:31:28 GMT 2025","passed","Tue Jan 07 21:31:29 GMT 2025","school.redrover.OrganizationFolderTest","Surefire test","school.redrover.OrganizationFolderTest","testCreateOrganizationFolderWithDefaultIcon"
"","1133","testSearchSettingsWithNoResult","Surefire suite","Tue Jan 07 21:37:06 GMT 2025","passed","Tue Jan 07 21:37:07 GMT 2025","school.redrover.ManageJenkinsTest","Surefire test","school.redrover.ManageJenkinsTest","testSearchSettingsWithNoResult"
"","450","testEditExistingDescription","Surefire suite","Tue Jan 07 21:30:56 GMT 2025","passed","Tue Jan 07 21:30:57 GMT 2025","school.redrover.AddDescriptionToFoldersTest","Surefire test","school.redrover.AddDescriptionToFoldersTest","testEditExistingDescription"
"","408","testAdd","Surefire suite","Tue Jan 07 21:39:46 GMT 2025","passed","Tue Jan 07 21:39:46 GMT 2025","school.redrover.DescriptionTest","Surefire test","school.redrover.DescriptionTest","testAdd"
"","710","testDisableEnabled","Surefire suite","Tue Jan 07 21:30:33 GMT 2025","passed","Tue Jan 07 21:30:33 GMT 2025","school.redrover.FreeStyleProjectEnablingTest","Surefire test","school.redrover.FreeStyleProjectEnablingTest","testDisableEnabled"
"","513","testEditDescriptionOnProjectPage","Surefire suite","Tue Jan 07 21:33:24 GMT 2025","passed","Tue Jan 07 21:33:25 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testEditDescriptionOnProjectPage"
"","375","testAddDomainArrow","Surefire suite","Tue Jan 07 21:39:02 GMT 2025","passed","Tue Jan 07 21:39:02 GMT 2025","school.redrover.DashboardTest","Surefire test","school.redrover.DashboardTest","testAddDomainArrow"
"","724","testManageJenkinsSystemConfigurationItems","Surefire suite","Tue Jan 07 21:36:45 GMT 2025","passed","Tue Jan 07 21:36:46 GMT 2025","school.redrover.ManageJenkinsTest","Surefire test","school.redrover.ManageJenkinsTest","testManageJenkinsSystemConfigurationItems"
"","399","testEnterInvalidNameAndSeesAppropriateMessages","Surefire suite","Tue Jan 07 21:35:43 GMT 2025","passed","Tue Jan 07 21:35:43 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testEnterInvalidNameAndSeesAppropriateMessages"
"","926","testErrorDuplicateNameCreation","Surefire suite","Tue Jan 07 21:38:34 GMT 2025","passed","Tue Jan 07 21:38:34 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testErrorDuplicateNameCreation"
"","4","orderMethodsCycleDepTest","Surefire suite","Tue Jan 07 21:27:33 GMT 2025","passed","Tue Jan 07 21:27:33 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsCycleDepTest"
"","6962","testNotAllowedSymbols","Surefire suite","Tue Jan 07 21:31:01 GMT 2025","passed","Tue Jan 07 21:31:08 GMT 2025","school.redrover.AnExistingFolderChangeTest","Surefire test","school.redrover.AnExistingFolderChangeTest","testNotAllowedSymbols"
