"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC_16.001.01 Verify that items are sorted by Name in ascending order by default. Preconditions","898","testCreate","Surefire suite","Mon Feb 10 08:05:03 GMT 2025","passed","Mon Feb 10 08:05:04 GMT 2025","school.redrover.DashboardTest","Surefire test","school.redrover.DashboardTest","testCreate"
"TC_16.004.01 Delete 'My View'","891","testDeleteMyView","Surefire suite","Mon Feb 10 08:07:58 GMT 2025","passed","Mon Feb 10 08:07:59 GMT 2025","school.redrover.NewViewDashboardTest","Surefire test","school.redrover.NewViewDashboardTest","testDeleteMyView"
"","1393","testCreateJobAndDisplayAmongOtherJobsOnStartPage","Surefire suite","Mon Feb 10 08:16:30 GMT 2025","passed","Mon Feb 10 08:16:32 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testCreateJobAndDisplayAmongOtherJobsOnStartPage"
"TC_00.002.04 Create Pipeline Project with duplicate name via sidepanel","1132","testCreateWithDuplicateName","Surefire suite","Mon Feb 10 08:09:14 GMT 2025","passed","Mon Feb 10 08:09:15 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testCreateWithDuplicateName"
"TC_00.002.03 Create Pipeline Project with unsafe characters in name via sidepanel","406","testCreateWithUnsafeCharactersInName","Surefire suite","Mon Feb 10 08:09:35 GMT 2025","passed","Mon Feb 10 08:09:35 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testCreateWithUnsafeCharactersInName"
"TC_01.002.02 Rename FreestyleProject with incorrect symbols","1507","testRenameWithIncorrectSymbols","Surefire suite","Mon Feb 10 08:13:46 GMT 2025","passed","Mon Feb 10 08:13:48 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testRenameWithIncorrectSymbols"
"TC_04.001.06 Validate Error message, if New Folder Name contains special characters","1082","testRenameFolderWithUnsafeCharactersInName","Surefire suite","Mon Feb 10 08:15:58 GMT 2025","passed","Mon Feb 10 08:15:59 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testRenameFolderWithUnsafeCharactersInName"
"TC_04.001.03 Rename Folder from the My Views via 'Drop-down menu'","657","testRenameFolderFromMyViewsViaDropdownMenu","Surefire suite","Mon Feb 10 08:16:12 GMT 2025","passed","Mon Feb 10 08:16:13 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testRenameFolderFromMyViewsViaDropdownMenu"
"TC_00.005.06 Create Multibranch Pipeline with unsafe characters in name","246","testEnterInvalidNameAndSeesAppropriateMessages","Surefire suite","Mon Feb 10 08:17:01 GMT 2025","passed","Mon Feb 10 08:17:02 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testEnterInvalidNameAndSeesAppropriateMessages"
"014 Create Pipeline project with unsafe character","148","testCreateProjectWithUnsafeCharacter","Surefire suite","Mon Feb 10 08:03:01 GMT 2025","passed","Mon Feb 10 08:03:02 GMT 2025","school.redrover.api.restassured.PipelineProjectApiTest","Surefire test","school.redrover.api.restassured.PipelineProjectApiTest","testCreateProjectWithUnsafeCharacter"
"Delete project by HttpPost request","29","testDeletePipelineByHttpPost","Surefire suite","Mon Feb 10 08:03:17 GMT 2025","passed","Mon Feb 10 08:03:17 GMT 2025","school.redrover.api.http.apache.PipelineProjectTest","Surefire test","school.redrover.api.http.apache.PipelineProjectTest","testDeletePipelineByHttpPost"
"TC_01.008.05 Edit description to the build","648","testEditBuildDescription","Surefire suite","Mon Feb 10 08:11:46 GMT 2025","passed","Mon Feb 10 08:11:47 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testEditBuildDescription"
"(NO TC) 00.007.06 Add 'Description' on Configure Page","949","testAddDescriptionOnConfigurePage","Surefire suite","Mon Feb 10 08:06:03 GMT 2025","passed","Mon Feb 10 08:06:04 GMT 2025","school.redrover.OrganizationFolderTest","Surefire test","school.redrover.OrganizationFolderTest","testAddDescriptionOnConfigurePage"
"TC_09.001.02 Check redirection after press enter","888","testRedirectToFirstItemAfterPressEnter","Surefire suite","Mon Feb 10 08:07:11 GMT 2025","passed","Mon Feb 10 08:07:12 GMT 2025","school.redrover.ManageJenkinsTest","Surefire test","school.redrover.ManageJenkinsTest","testRedirectToFirstItemAfterPressEnter"
"TC_04.002.02 Move from the main page via 'Dropdown menu'","2086","testMoveViaChevronMainPage","Surefire suite","Mon Feb 10 08:15:21 GMT 2025","passed","Mon Feb 10 08:15:23 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testMoveViaChevronMainPage"
"TC_00.005.06 Create Multibranch Pipeline with unsafe characters in name","396","testEnterInvalidNameAndSeesAppropriateMessages","Surefire suite","Mon Feb 10 08:17:06 GMT 2025","passed","Mon Feb 10 08:17:06 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testEnterInvalidNameAndSeesAppropriateMessages"
"TC_01.008.02 Verify display name is added and reflected in build title","577","testAddBuildDisplayName","Surefire suite","Mon Feb 10 08:11:44 GMT 2025","passed","Mon Feb 10 08:11:44 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testAddBuildDisplayName"
"TC_00.002.06 Validation that error message shown when invalid characters are entered in the projects name field","385","testErrorMessageDisplayedForInvalidCharactersInProjectName","Surefire suite","Mon Feb 10 08:12:53 GMT 2025","passed","Mon Feb 10 08:12:53 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testErrorMessageDisplayedForInvalidCharactersInProjectName"
