"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC_09.001.02 Check redirection after press enter","1369","testRedirectToFirstItemAfterPressEnter","Cross Browser Tests","Sat Jan 25 11:35:58 GMT 2025","passed","Sat Jan 25 11:36:00 GMT 2025","school.redrover.ManageJenkinsTest","Chrome Tests","school.redrover.ManageJenkinsTest","testRedirectToFirstItemAfterPressEnter"
"TC_00.004.01 Create new item from folder by chevron","4030","testCreateNewItemByChevron","Browser Tests","Sat Jan 25 11:32:28 GMT 2025","passed","Sat Jan 25 11:32:32 GMT 2025","school.redrover.FolderTest","Edge Tests","school.redrover.FolderTest","testCreateNewItemByChevron"
"TC_09.002.01 Check the five manage jenkins sections are displayed","886","testManageJenkinsSections","Cross Browser Tests","Sat Jan 25 11:35:02 GMT 2025","passed","Sat Jan 25 11:35:03 GMT 2025","school.redrover.ManageJenkinsTest","Chrome Tests","school.redrover.ManageJenkinsTest","testManageJenkinsSections"
"TC_12.001.02 Verify version button clickability and display of 'About Jenkins' in dropdown menu","509","testVerifyTitleDescription","Browser Tests","Sat Jan 25 11:31:39 GMT 2025","passed","Sat Jan 25 11:31:40 GMT 2025","school.redrover.FooterTest","Firefox Tests","school.redrover.FooterTest","testVerifyTitleDescription"
"TC_09.001.07 Check search system configuration items","823","testSearchSystemConfigurationAllItemsAreFound","Cross Browser Tests","Sat Jan 25 11:35:42 GMT 2025","passed","Sat Jan 25 11:35:43 GMT 2025","school.redrover.ManageJenkinsTest","Chrome Tests","school.redrover.ManageJenkinsTest","testSearchSystemConfigurationAllItemsAreFound"
"TC_09.001.05 Check visibility of search settings field","540","testSearchSettingsFieldIsDisplayed","Cross Browser Tests","Sat Jan 25 11:36:36 GMT 2025","passed","Sat Jan 25 11:36:36 GMT 2025","school.redrover.ManageJenkinsTest","Edge Tests","school.redrover.ManageJenkinsTest","testSearchSettingsFieldIsDisplayed"
"TC_09.001.05 Check visibility of search settings field","651","testSearchSettingsFieldIsDisplayed","Cross Browser Tests","Sat Jan 25 11:35:28 GMT 2025","passed","Sat Jan 25 11:35:28 GMT 2025","school.redrover.ManageJenkinsTest","Chrome Tests","school.redrover.ManageJenkinsTest","testSearchSettingsFieldIsDisplayed"
"TC_04.001.03 Rename Folder from the My Views via 'Drop-down menu'","792","testRenameFolderFromMyViewsViaDropdownMenu","Browser Tests","Sat Jan 25 11:34:36 GMT 2025","passed","Sat Jan 25 11:34:37 GMT 2025","school.redrover.FolderTest","Edge Tests","school.redrover.FolderTest","testRenameFolderFromMyViewsViaDropdownMenu"
"TC_04.004.02 Edit an existing folder's description","506","testEditExistingDescription","Browser Tests","Sat Jan 25 11:32:18 GMT 2025","passed","Sat Jan 25 11:32:19 GMT 2025","school.redrover.FolderTest","Edge Tests","school.redrover.FolderTest","testEditExistingDescription"
"TC_04.002.03 Move from 'My views' page via 'Dropdown menu'","1977","testMoveViaChevronMyView","Browser Tests","Sat Jan 25 11:33:22 GMT 2025","passed","Sat Jan 25 11:33:24 GMT 2025","school.redrover.FolderTest","Edge Tests","school.redrover.FolderTest","testMoveViaChevronMyView"
