"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC_00.005.06 Create Multibranch Pipeline with unsafe characters in name","267","testEnterInvalidNameAndSeesAppropriateMessages","Surefire suite","Thu Mar 06 14:10:39 GMT 2025","passed","Thu Mar 06 14:10:39 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testEnterInvalidNameAndSeesAppropriateMessages"
"TC_00.005.04 Verify error message when create with dot","333","testVerifyErrorMessageWhenCreateWithDot","Surefire suite","Thu Mar 06 14:11:13 GMT 2025","passed","Thu Mar 06 14:11:14 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testVerifyErrorMessageWhenCreateWithDot"
"","0","httpTest","Surefire suite","Thu Mar 06 14:09:59 GMT 2025","unknown","Thu Mar 06 14:09:59 GMT 2025","school.redrover.APITest","Surefire test","school.redrover.APITest","httpTest"
"TC_14.002.02 Redirect based on search results","1","testManageJenkinsPageSearch","Surefire suite","Thu Mar 06 14:09:58 GMT 2025","unknown","Thu Mar 06 14:09:58 GMT 2025","school.redrover.SearchBoxTest","Surefire test","school.redrover.SearchBoxTest","testManageJenkinsPageSearch"
"(NO TC) 14.002.04 Verify suggestions based on search in field","0","testSuggestionList","Surefire suite","Thu Mar 06 14:09:58 GMT 2025","unknown","Thu Mar 06 14:09:58 GMT 2025","school.redrover.SearchBoxTest","Surefire test","school.redrover.SearchBoxTest","testSuggestionList"
"TC_05.005.03 Delete Multibranch pipeline using item dropdown on dashboard","5364","testDeleteJobUsingItemDropdownOnDashboard","Surefire suite","Thu Mar 06 14:10:11 GMT 2025","passed","Thu Mar 06 14:10:16 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testDeleteJobUsingItemDropdownOnDashboard"
"TC_00.005.06 Create Multibranch Pipeline with unsafe characters in name","371","testEnterInvalidNameAndSeesAppropriateMessages","Surefire suite","Thu Mar 06 14:10:53 GMT 2025","passed","Thu Mar 06 14:10:53 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testEnterInvalidNameAndSeesAppropriateMessages"
"TC_05.006.01 Add description while creating Multibranch Pipeline","2222","testAddDescriptionCreatingProject","Surefire suite","Thu Mar 06 14:10:04 GMT 2025","passed","Thu Mar 06 14:10:06 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testAddDescriptionCreatingProject"
"TC_12.001.02 Verify version button clickability and display of 'About Jenkins' in dropdown menu","480","testCheckNumberOfMavenDependencies","Cross Browser Tests","Thu Mar 06 14:12:23 GMT 2025","passed","Thu Mar 06 14:12:23 GMT 2025","school.redrover.FooterTest","Firefox Tests","school.redrover.FooterTest","testCheckNumberOfMavenDependencies"
"","2858","testCreateJobAndDisplayAmongOtherJobsOnStartPage","Surefire suite","Thu Mar 06 14:10:18 GMT 2025","passed","Thu Mar 06 14:10:20 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testCreateJobAndDisplayAmongOtherJobsOnStartPage"
"TC_05.005.02 Delete Multibranch pipeline using sidebar status page","6297","testDeleteJobUsingSidebarStatusPage","Surefire suite","Thu Mar 06 14:10:29 GMT 2025","passed","Thu Mar 06 14:10:36 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testDeleteJobUsingSidebarStatusPage"
"(NO TC) 14.002.11 No results are found from search result page","0","testEmptySearchField","Surefire suite","Thu Mar 06 14:09:59 GMT 2025","unknown","Thu Mar 06 14:09:59 GMT 2025","school.redrover.SearchBoxTest","Surefire test","school.redrover.SearchBoxTest","testEmptySearchField"
"TC_00.005.06 Create Multibranch Pipeline with unsafe characters in name","379","testEnterInvalidNameAndSeesAppropriateMessages","Surefire suite","Thu Mar 06 14:10:45 GMT 2025","passed","Thu Mar 06 14:10:45 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testEnterInvalidNameAndSeesAppropriateMessages"
"TC_12.001.01 Verify the current Jenkins version number in the footer of the Jenkins dashboard","27","testJenkinsVersionOnDashboard","Cross Browser Tests","Thu Mar 06 14:12:17 GMT 2025","passed","Thu Mar 06 14:12:17 GMT 2025","school.redrover.FooterTest","Chrome Tests","school.redrover.FooterTest","testJenkinsVersionOnDashboard"
"TC_05.001.03 Rename its title using dropdown on the dashboard (EM)","1935","testRenameProjectViaDashboardChevron","Surefire suite","Thu Mar 06 14:11:08 GMT 2025","passed","Thu Mar 06 14:11:10 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testRenameProjectViaDashboardChevron"
"TC_00.005.06 Create Multibranch Pipeline with unsafe characters in name","389","testEnterInvalidNameAndSeesAppropriateMessages","Surefire suite","Thu Mar 06 14:10:51 GMT 2025","passed","Thu Mar 06 14:10:51 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testEnterInvalidNameAndSeesAppropriateMessages"
"TC_00.005.06 Create Multibranch Pipeline with unsafe characters in name","399","testEnterInvalidNameAndSeesAppropriateMessages","Surefire suite","Thu Mar 06 14:10:59 GMT 2025","passed","Thu Mar 06 14:10:59 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testEnterInvalidNameAndSeesAppropriateMessages"
"TC_00.005.06 Create Multibranch Pipeline with unsafe characters in name","248","testEnterInvalidNameAndSeesAppropriateMessages","Surefire suite","Thu Mar 06 14:10:48 GMT 2025","passed","Thu Mar 06 14:10:48 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testEnterInvalidNameAndSeesAppropriateMessages"
