"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"(NO TC) 14.002.07 Search for logs","360","testLogPageSearch","Surefire suite","Sun Feb 09 11:39:44 GMT 2025","passed","Sun Feb 09 11:39:44 GMT 2025","school.redrover.SearchBoxTest","Surefire test","school.redrover.SearchBoxTest","testLogPageSearch"
"TC_09.001.07 Check search system configuration items","825","testSearchSystemConfigurationAllItemsAreFound","Surefire suite","Sun Feb 09 11:38:46 GMT 2025","passed","Sun Feb 09 11:38:47 GMT 2025","school.redrover.ManageJenkinsTest","Surefire test","school.redrover.ManageJenkinsTest","testSearchSystemConfigurationAllItemsAreFound"
"TC_04.005.02 Configure description by chevron","1568","testConfigureDescriptionByChevron","Surefire suite","Sun Feb 09 11:46:01 GMT 2025","passed","Sun Feb 09 11:46:03 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testConfigureDescriptionByChevron"
"TC_09.001.01 Check no result message","1117","testSearchSettingsWithNoResult","Surefire suite","Sun Feb 09 11:38:42 GMT 2025","passed","Sun Feb 09 11:38:43 GMT 2025","school.redrover.ManageJenkinsTest","Surefire test","school.redrover.ManageJenkinsTest","testSearchSettingsWithNoResult"
"TC_00.005.06 Create Multibranch Pipeline with unsafe characters in name","415","testEnterInvalidNameAndSeesAppropriateMessages","Surefire suite","Sun Feb 09 11:48:27 GMT 2025","passed","Sun Feb 09 11:48:27 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testEnterInvalidNameAndSeesAppropriateMessages"
"TC_00.002.03 Create Pipeline Project with unsafe characters in name via sidepanel","409","testCreateWithUnsafeCharactersInName","Surefire suite","Sun Feb 09 11:40:34 GMT 2025","passed","Sun Feb 09 11:40:34 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testCreateWithUnsafeCharactersInName"
"TC_04.002.02 Move from the main page via 'Dropdown menu'","1908","testMoveViaChevronMainPage","Surefire suite","Sun Feb 09 11:46:37 GMT 2025","passed","Sun Feb 09 11:46:39 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testMoveViaChevronMainPage"
"014 Create Pipeline project with unsafe character","137","testCreateProjectWithUnsafeCharacter","Surefire suite","Sun Feb 09 11:34:31 GMT 2025","passed","Sun Feb 09 11:34:31 GMT 2025","school.redrover.api.restassured.PipelineProjectApiTest","Surefire test","school.redrover.api.restassured.PipelineProjectApiTest","testCreateProjectWithUnsafeCharacter"
"008 Rename Folder","21","testRenameFolder","Surefire suite","Sun Feb 09 11:34:50 GMT 2025","passed","Sun Feb 09 11:34:50 GMT 2025","school.redrover.api.http.apache.FolderTest","Surefire test","school.redrover.api.http.apache.FolderTest","testRenameFolder"
"TC_00.006.02 Create Folder with max name length","1048","testCreateWithMaxNameLength","Surefire suite","Sun Feb 09 11:46:10 GMT 2025","passed","Sun Feb 09 11:46:11 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testCreateWithMaxNameLength"
