"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC_02.007.03 Rename Pipeline via sidebar on the Project page","1516","testRenameProjectViaSidebar2","Surefire suite","Thu Jan 30 19:38:38 GMT 2025","passed","Thu Jan 30 19:38:40 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testRenameProjectViaSidebar2"
"(NO TC) 16.005.03 Edit view by add more columns","1151","testAddColumn","Surefire suite","Thu Jan 30 19:39:11 GMT 2025","passed","Thu Jan 30 19:39:12 GMT 2025","school.redrover.ViewTest","Surefire test","school.redrover.ViewTest","testAddColumn"
"TC_02.009.01 Disable project via toggle on the Configure page","1682","testGetWarningMessageWhenDisableProject","Surefire suite","Thu Jan 30 19:38:15 GMT 2025","passed","Thu Jan 30 19:38:17 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testGetWarningMessageWhenDisableProject"
"TC_17.001.04 Check build queue message","24","testCheckBuildQueueMessage","Surefire suite","Thu Jan 30 19:42:24 GMT 2025","passed","Thu Jan 30 19:42:24 GMT 2025","school.redrover.StartPageTest","Surefire test","school.redrover.StartPageTest","testCheckBuildQueueMessage"
"TC_01.007.02 Workspace confirmation options are displayed before deletion ","906","testDeleteWorkspaceConfirmationOptions","Surefire suite","Thu Jan 30 19:39:39 GMT 2025","passed","Thu Jan 30 19:39:40 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testDeleteWorkspaceConfirmationOptions"
"TC_03.003.02 Delete project directly from project's page","1591","testDeleteProjectFromProjectPage","Surefire suite","Thu Jan 30 19:32:37 GMT 2025","passed","Thu Jan 30 19:32:39 GMT 2025","school.redrover.MultiConfigurationProjectTest","Surefire test","school.redrover.MultiConfigurationProjectTest","testDeleteProjectFromProjectPage"
"TC_04.001.06 Validate Error message, if New Folder Name contains special characters","1223","testRenameFolderWithUnsafeCharactersInName","Surefire suite","Thu Jan 30 19:43:42 GMT 2025","passed","Thu Jan 30 19:43:43 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testRenameFolderWithUnsafeCharactersInName"
"TC_01.004.04 Delete the project via breadcrumb dropdown","5318","testDeleteViaBreadcrumbDropdown","Surefire suite","Thu Jan 30 19:39:25 GMT 2025","passed","Thu Jan 30 19:39:30 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testDeleteViaBreadcrumbDropdown"
"(NO TC) 14.002.04 Verify suggestions based on search in field","809","testSuggestionList","Surefire suite","Thu Jan 30 19:36:36 GMT 2025","passed","Thu Jan 30 19:36:37 GMT 2025","school.redrover.SearchBoxTest","Surefire test","school.redrover.SearchBoxTest","testSuggestionList"
"","1","orderMethodsCycleDepTest","Surefire suite","Thu Jan 30 19:34:41 GMT 2025","passed","Thu Jan 30 19:34:41 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsCycleDepTest"
"TC_02.005.01 Delete Pipeline by sidebar on the Project page","6332","testDeleteProjectViaSidebar","Surefire suite","Thu Jan 30 19:37:44 GMT 2025","passed","Thu Jan 30 19:37:51 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testDeleteProjectViaSidebar"
"TC_00.002.03 Create Pipeline Project with unsafe characters in name via sidepanel","402","testCreateWithUnsafeCharactersInName","Surefire suite","Thu Jan 30 19:37:23 GMT 2025","passed","Thu Jan 30 19:37:23 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testCreateWithUnsafeCharactersInName"
"TC_16.002.01 Create My View","1547","testAddNewMyView","Surefire suite","Thu Jan 30 19:35:57 GMT 2025","passed","Thu Jan 30 19:35:58 GMT 2025","school.redrover.NewViewDashboardTest","Surefire test","school.redrover.NewViewDashboardTest","testAddNewMyView"
"TC_00.005.06 Create Multibranch Pipeline with unsafe characters in name","245","testEnterInvalidNameAndSeesAppropriateMessages","Surefire suite","Thu Jan 30 19:44:38 GMT 2025","passed","Thu Jan 30 19:44:38 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testEnterInvalidNameAndSeesAppropriateMessages"
"TC_03.001.01 Add description to the Multiconfiguration project","453","testAddDescriptions","Surefire suite","Thu Jan 30 19:32:30 GMT 2025","passed","Thu Jan 30 19:32:31 GMT 2025","school.redrover.MultiConfigurationProjectTest","Surefire test","school.redrover.MultiConfigurationProjectTest","testAddDescriptions"
"TC_00.001.05 Verify error when create the project without name.","396","testCreateFreestyleProjectWithEmptyName","Surefire suite","Thu Jan 30 19:39:57 GMT 2025","passed","Thu Jan 30 19:39:58 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testCreateFreestyleProjectWithEmptyName"
"TC_09.001.03 Check Search Setting tooltip is displayed","848","testSearchSettingTooltip","Surefire suite","Thu Jan 30 19:35:18 GMT 2025","passed","Thu Jan 30 19:35:19 GMT 2025","school.redrover.ManageJenkinsTest","Surefire test","school.redrover.ManageJenkinsTest","testSearchSettingTooltip"
"Delete project by HttpDelete request","10","testDeleteProjectByHttpDelete","Surefire suite","Thu Jan 30 19:35:52 GMT 2025","passed","Thu Jan 30 19:35:52 GMT 2025","school.redrover.APIHttpTest","Surefire test","school.redrover.APIHttpTest","testDeleteProjectByHttpDelete"
"TC_12.001.02 Verify version button clickability and display of 'About Jenkins' in dropdown menu","467","testCheckNumberOfMavenDependencies","Cross Browser Tests","Thu Jan 30 19:46:03 GMT 2025","passed","Thu Jan 30 19:46:04 GMT 2025","school.redrover.FooterTest","Firefox Tests","school.redrover.FooterTest","testCheckNumberOfMavenDependencies"
"TC_00.002.03 Create Pipeline Project with unsafe characters in name via sidepanel","409","testCreateWithUnsafeCharactersInName","Surefire suite","Thu Jan 30 19:37:29 GMT 2025","passed","Thu Jan 30 19:37:29 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testCreateWithUnsafeCharactersInName"
"TC_05.006.01 Add description while creating Multibranch Pipeline","895","testAddDescriptionCreatingProject","Surefire suite","Thu Jan 30 19:44:08 GMT 2025","passed","Thu Jan 30 19:44:09 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testAddDescriptionCreatingProject"
"TC_12.001.02 Verify version button clickability and display of 'About Jenkins' in dropdown menu","1238","testCheckNumberOfMavenDependencies","Cross Browser Tests","Thu Jan 30 19:45:55 GMT 2025","passed","Thu Jan 30 19:45:56 GMT 2025","school.redrover.FooterTest","Chrome Tests","school.redrover.FooterTest","testCheckNumberOfMavenDependencies"
"003 Create Folder with valid name (XML)","21","testCreateFolderWithValidNameXML","Surefire suite","Thu Jan 30 19:35:49 GMT 2025","passed","Thu Jan 30 19:35:49 GMT 2025","school.redrover.APIHttpTest","Surefire test","school.redrover.APIHttpTest","testCreateFolderWithValidNameXML"
