"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC_09.001.02 Check redirection after press enter","1407","testRedirectToFirstItemAfterPressEnter","Surefire suite","Thu Feb 06 14:26:39 GMT 2025","passed","Thu Feb 06 14:26:40 GMT 2025","school.redrover.ManageJenkinsTest","Surefire test","school.redrover.ManageJenkinsTest","testRedirectToFirstItemAfterPressEnter"
"(NO TC) 06.004.13 Verify Display name field tooltip presence","1485","testVisibleDisplayNameTooltipWhenHoverOverQuestionMark","Surefire suite","Thu Feb 06 14:26:07 GMT 2025","passed","Thu Feb 06 14:26:08 GMT 2025","school.redrover.OrganizationFolderTest","Surefire test","school.redrover.OrganizationFolderTest","testVisibleDisplayNameTooltipWhenHoverOverQuestionMark"
"00.006.17 Create Folder with unsafe character","146","testCreateFolderWithUnsafeCharacter","Surefire suite","Thu Feb 06 14:22:42 GMT 2025","passed","Thu Feb 06 14:22:42 GMT 2025","school.redrover.api.restassured.FolderApiTest","Surefire test","school.redrover.api.restassured.FolderApiTest","testCreateFolderWithUnsafeCharacter"
"013 Rename Pipeline project","110","testRenameProject","Surefire suite","Thu Feb 06 14:22:39 GMT 2025","passed","Thu Feb 06 14:22:39 GMT 2025","school.redrover.api.restassured.PipelineProjectApiTest","Surefire test","school.redrover.api.restassured.PipelineProjectApiTest","testRenameProject"
"TC_12.001.02 Verify version button clickability and display of 'About Jenkins' in dropdown menu","1040","testCheckNumberOfMavenDependencies","Cross Browser Tests","Thu Feb 06 14:38:25 GMT 2025","passed","Thu Feb 06 14:38:26 GMT 2025","school.redrover.FooterTest","Chrome Tests","school.redrover.FooterTest","testCheckNumberOfMavenDependencies"
"TC_04.002.06 No possibility to move parent folder to child folder","203","testNoOptionsToMoveParentIntoChild","Surefire suite","Thu Feb 06 14:35:06 GMT 2025","passed","Thu Feb 06 14:35:07 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testNoOptionsToMoveParentIntoChild"
"TC_08.005.07 Check console output of failed build","501","testFailedBuildConsoleOutputCheck","Surefire suite","Thu Feb 06 14:23:18 GMT 2025","passed","Thu Feb 06 14:23:18 GMT 2025","school.redrover.BuildHistoryTest","Surefire test","school.redrover.BuildHistoryTest","testFailedBuildConsoleOutputCheck"
"(NO TC) 06.004.12 Verify Display name field tooltip text","1557","testGetDisplayNameTooltipDisplayedWhenHoverOverQuestionMark","Surefire suite","Thu Feb 06 14:25:57 GMT 2025","passed","Thu Feb 06 14:25:58 GMT 2025","school.redrover.OrganizationFolderTest","Surefire test","school.redrover.OrganizationFolderTest","testGetDisplayNameTooltipDisplayedWhenHoverOverQuestionMark"
"TC_04.003.05 Delete folder Via breadcrumbs dropdown","5328","testDeleteViaBreadcrumbDropdown","Surefire suite","Thu Feb 06 14:36:05 GMT 2025","passed","Thu Feb 06 14:36:11 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testDeleteViaBreadcrumbDropdown"
"TC_02.009.01 Disable project via toggle on the Configure page","1822","testGetWarningMessageWhenDisableProject","Surefire suite","Thu Feb 06 14:29:51 GMT 2025","passed","Thu Feb 06 14:29:53 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testGetWarningMessageWhenDisableProject"
"TC_00.002.03 Create Pipeline Project with unsafe characters in name via sidepanel","297","testCreateWithUnsafeCharactersInName","Surefire suite","Thu Feb 06 14:29:15 GMT 2025","passed","Thu Feb 06 14:29:15 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testCreateWithUnsafeCharactersInName"
"TC_01.002.02 Rename FreestyleProject with incorrect symbols","1566","testRenameWithIncorrectSymbols","Surefire suite","Thu Feb 06 14:33:11 GMT 2025","passed","Thu Feb 06 14:33:13 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testRenameWithIncorrectSymbols"
"TC_00.006.07 Error message after trying to create a folder with dot in the end of name","641","testErrorAfterCreationWithDotInEnd","Surefire suite","Thu Feb 06 14:34:52 GMT 2025","passed","Thu Feb 06 14:34:52 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testErrorAfterCreationWithDotInEnd"
"TC_00.007.03 Add 'Display Name' to the created project of type 'Organization Folder'","570","testAddDisplayName","Surefire suite","Thu Feb 06 14:25:42 GMT 2025","passed","Thu Feb 06 14:25:42 GMT 2025","school.redrover.OrganizationFolderTest","Surefire test","school.redrover.OrganizationFolderTest","testAddDisplayName"
"(NO TC) 14.002.07 Search for logs","332","testLogPageSearch","Surefire suite","Thu Feb 06 14:27:57 GMT 2025","passed","Thu Feb 06 14:27:57 GMT 2025","school.redrover.SearchBoxTest","Surefire test","school.redrover.SearchBoxTest","testLogPageSearch"
"TC_03.003.04 Delete MultiConfiguration project  from 'My views' page via 'Dropdown menu'","2919","testDeleteFromMyViewsPage","Surefire suite","Thu Feb 06 14:23:56 GMT 2025","passed","Thu Feb 06 14:23:59 GMT 2025","school.redrover.MultiConfigurationProjectTest","Surefire test","school.redrover.MultiConfigurationProjectTest","testDeleteFromMyViewsPage"
"TC_04.001.06 Validate Error message, if New Folder Name contains special characters","1383","testRenameFolderWithUnsafeCharactersInName","Surefire suite","Thu Feb 06 14:35:51 GMT 2025","passed","Thu Feb 06 14:35:52 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testRenameFolderWithUnsafeCharactersInName"
"00.006.17 Create Folder with unsafe character","109","testCreateFolderWithUnsafeCharacter","Surefire suite","Thu Feb 06 14:22:43 GMT 2025","passed","Thu Feb 06 14:22:43 GMT 2025","school.redrover.api.restassured.FolderApiTest","Surefire test","school.redrover.api.restassured.FolderApiTest","testCreateFolderWithUnsafeCharacter"
"TC_04.002.05 Move from lower level to upper level","743","testMoveOnTheHigherLevel","Surefire suite","Thu Feb 06 14:35:06 GMT 2025","passed","Thu Feb 06 14:35:06 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testMoveOnTheHigherLevel"
"TC_12.001.02 Verify version button clickability and display of 'About Jenkins' in dropdown menu","788","testVerifyTitleDescription","Cross Browser Tests","Thu Feb 06 14:38:31 GMT 2025","passed","Thu Feb 06 14:38:31 GMT 2025","school.redrover.FooterTest","Chrome Tests","school.redrover.FooterTest","testVerifyTitleDescription"
