"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"00.006.17 Create Folder with unsafe character","126","testCreateFolderWithUnsafeCharacter","Surefire suite","Sat Feb 15 19:23:31 GMT 2025","passed","Sat Feb 15 19:23:32 GMT 2025","school.redrover.api.restassured.FolderApiTest","Surefire test","school.redrover.api.restassured.FolderApiTest","testCreateFolderWithUnsafeCharacter"
"TC_00.004.04 Create Pipeline Project from existing one","1837","testCreatePipelineFromExistingOne","Surefire suite","Sat Feb 15 19:24:25 GMT 2025","passed","Sat Feb 15 19:24:26 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testCreatePipelineFromExistingOne"
"TC_15.002.03 Delete Agent (Node) via dropdown menu from 'Build Executor Status' block","7313","testDeleteAgentByChevronFromBuildExecutorsStatusBlock","Surefire suite","Sat Feb 15 19:31:19 GMT 2025","passed","Sat Feb 15 19:31:26 GMT 2025","school.redrover.NodeTest","Surefire test","school.redrover.NodeTest","testDeleteAgentByChevronFromBuildExecutorsStatusBlock"
"TC_09.006.02 Check number of all update plugin","1309","testNumberOfAllUpdatePlugin","Surefire suite","Sat Feb 15 19:21:16 GMT 2025","passed","Sat Feb 15 19:21:17 GMT 2025","school.redrover.ManageJenkinsTest","Surefire test","school.redrover.ManageJenkinsTest","testNumberOfAllUpdatePlugin"
"TC_02.007.02 Rename Pipeline via the chevron drop-down menu on the Dashboard","1511","testRenameByChevronDashboard","Surefire suite","Sat Feb 15 19:25:55 GMT 2025","passed","Sat Feb 15 19:25:57 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testRenameByChevronDashboard"
"TC_00.000.11 'Ok' button is disabled when no item type is selected","194","testOKButtonDisabledWhenNoItemTypeSelected","Surefire suite","Sat Feb 15 19:31:14 GMT 2025","passed","Sat Feb 15 19:31:14 GMT 2025","school.redrover.NewItemTest","Surefire test","school.redrover.NewItemTest","testOKButtonDisabledWhenNoItemTypeSelected"
"(NO TC) 06.004.05 Verify Description preview button enable state","745","testDescriptionPreview","Surefire suite","Sat Feb 15 19:35:26 GMT 2025","passed","Sat Feb 15 19:35:27 GMT 2025","school.redrover.OrganizationFolderTest","Surefire test","school.redrover.OrganizationFolderTest","testDescriptionPreview"
"TC_01.002.02 Rename FreestyleProject with incorrect symbols","1526","testRenameWithIncorrectSymbols","Surefire suite","Sat Feb 15 19:34:01 GMT 2025","passed","Sat Feb 15 19:34:03 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testRenameWithIncorrectSymbols"
"TC_16.001.05 Verify display icon down arrow next to name by default","20","testVerifyDisplayIconDownArrowNextToNameByDefault","Surefire suite","Sat Feb 15 19:28:30 GMT 2025","passed","Sat Feb 15 19:28:30 GMT 2025","school.redrover.DashboardTest","Surefire test","school.redrover.DashboardTest","testVerifyDisplayIconDownArrowNextToNameByDefault"
"TC_08.005.07 Check console output of failed build","438","testFailedBuildConsoleOutputCheck","Surefire suite","Sat Feb 15 19:22:56 GMT 2025","passed","Sat Feb 15 19:22:57 GMT 2025","school.redrover.BuildHistoryTest","Surefire test","school.redrover.BuildHistoryTest","testFailedBuildConsoleOutputCheck"
"Create Multibranch pipeline with valid name","16","testCreateMultibranchPipeline","Surefire suite","Sat Feb 15 19:24:04 GMT 2025","passed","Sat Feb 15 19:24:04 GMT 2025","school.redrover.api.http.apache.MultibranchPipelineTest","Surefire test","school.redrover.api.http.apache.MultibranchPipelineTest","testCreateMultibranchPipeline"
"Delete Multibranch pipeline","29","testDeleteMultibranchPipeline","Surefire suite","Sat Feb 15 19:24:04 GMT 2025","passed","Sat Feb 15 19:24:04 GMT 2025","school.redrover.api.http.apache.MultibranchPipelineTest","Surefire test","school.redrover.api.http.apache.MultibranchPipelineTest","testDeleteMultibranchPipeline"
"(NO TC) 16.005.03 Edit view by add more columns","693","testAddColumn","Surefire suite","Sat Feb 15 19:31:40 GMT 2025","passed","Sat Feb 15 19:31:40 GMT 2025","school.redrover.ViewTest","Surefire test","school.redrover.ViewTest","testAddColumn"
