"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC_09.005.02 Check pick dark theme","1033","testPickDarkTheme","Cross Browser Tests","Thu Jan 23 20:29:40 GMT 2025","passed","Thu Jan 23 20:29:41 GMT 2025","school.redrover.ManageJenkinsTest","Chrome Tests","school.redrover.ManageJenkinsTest","testPickDarkTheme"
"TC_00.005.06 Create Multibranch Pipeline with unsafe characters in name","389","testEnterInvalidNameAndSeesAppropriateMessages","Surefire suite","Thu Jan 23 20:45:16 GMT 2025","passed","Thu Jan 23 20:45:16 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testEnterInvalidNameAndSeesAppropriateMessages"
"","1","orderMethodsOneGroupDepTest","Surefire suite","Thu Jan 23 20:35:06 GMT 2025","passed","Thu Jan 23 20:35:06 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsOneGroupDepTest"
"(NO TC) 00.007.05 Add 'Description' to the created project of type 'Organization Folder'","1538","testAddDescription","Surefire suite","Thu Jan 23 20:34:25 GMT 2025","passed","Thu Jan 23 20:34:27 GMT 2025","school.redrover.OrganizationFolderTest","Surefire test","school.redrover.OrganizationFolderTest","testAddDescription"
"TC_00.003.00 Create MultiConfiguration project with left sidebar button","1002","testCreateProjectWithoutDescription","Surefire suite","Thu Jan 23 20:32:55 GMT 2025","passed","Thu Jan 23 20:32:56 GMT 2025","school.redrover.MultiConfigurationProjectTest","Surefire test","school.redrover.MultiConfigurationProjectTest","testCreateProjectWithoutDescription"
"TC_00.000.08 Verify the names of available item types","352","testItemTypesNames","Surefire suite","Thu Jan 23 20:37:05 GMT 2025","passed","Thu Jan 23 20:37:05 GMT 2025","school.redrover.NewItemTest","Surefire test","school.redrover.NewItemTest","testItemTypesNames"
"(NO TC) 16.005.02 Edit view by delete its columns","1111","testDeleteViewColumnForSpecificProjectByXButton","Surefire suite","Thu Jan 23 20:39:35 GMT 2025","passed","Thu Jan 23 20:39:36 GMT 2025","school.redrover.ViewTest","Surefire test","school.redrover.ViewTest","testDeleteViewColumnForSpecificProjectByXButton"
"TC_01.001.01 Add description to a new FreestyleProject","362","testAddDescription","Surefire suite","Thu Jan 23 20:40:29 GMT 2025","passed","Thu Jan 23 20:40:29 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testAddDescription"
"TC_00.006.03 Error message when trying to create a folder with dot in the end of name","348","testErrorDuringCreationWithDotInEnd","Browser Tests","Thu Jan 23 20:27:19 GMT 2025","passed","Thu Jan 23 20:27:20 GMT 2025","school.redrover.FolderTest","Edge Tests","school.redrover.FolderTest","testErrorDuringCreationWithDotInEnd"
"TC_09.002.01 Check the five manage jenkins sections are displayed","586","testManageJenkinsSections","Cross Browser Tests","Thu Jan 23 20:30:30 GMT 2025","passed","Thu Jan 23 20:30:30 GMT 2025","school.redrover.ManageJenkinsTest","Edge Tests","school.redrover.ManageJenkinsTest","testManageJenkinsSections"
"TC_01.002.02 Rename FreestyleProject with incorrect symbols","1477","testRenameWithIncorrectSymbols","Surefire suite","Thu Jan 23 20:42:18 GMT 2025","passed","Thu Jan 23 20:42:20 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testRenameWithIncorrectSymbols"
"TC_09.001.07 Redirection to selected item","916","testRedirectToSelectedItemFromResultList","Cross Browser Tests","Thu Jan 23 20:30:49 GMT 2025","passed","Thu Jan 23 20:30:50 GMT 2025","school.redrover.ManageJenkinsTest","Edge Tests","school.redrover.ManageJenkinsTest","testRedirectToSelectedItemFromResultList"
"TC_09.005.04 Check default theme","1162","testThemesDefault","Cross Browser Tests","Thu Jan 23 20:30:13 GMT 2025","passed","Thu Jan 23 20:30:14 GMT 2025","school.redrover.ManageJenkinsTest","Chrome Tests","school.redrover.ManageJenkinsTest","testThemesDefault"
"TC_04.001.06 Validate Error message, if New Folder Name contains special characters","1328","testRenameFolderWithUnsafeCharactersInName","Surefire suite","Thu Jan 23 20:43:54 GMT 2025","passed","Thu Jan 23 20:43:56 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testRenameFolderWithUnsafeCharactersInName"
"TC_01.004.02 Delete the project from sidebar","364","testDeleteProjectViaSidebarMenuOnProjectPage","Surefire suite","Thu Jan 23 20:42:30 GMT 2025","passed","Thu Jan 23 20:42:30 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testDeleteProjectViaSidebarMenuOnProjectPage"
"TC_04.001.06 Validate Error message, if New Folder Name contains special characters","1272","testRenameFolderWithUnsafeCharactersInName","Surefire suite","Thu Jan 23 20:44:11 GMT 2025","passed","Thu Jan 23 20:44:12 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testRenameFolderWithUnsafeCharactersInName"
"","16","testCreatePipeline","Surefire suite","Thu Jan 23 20:36:13 GMT 2025","passed","Thu Jan 23 20:36:13 GMT 2025","school.redrover.APIHttpTest","Surefire test","school.redrover.APIHttpTest","testCreatePipeline"
"TC_04.001.06 Validate Error message, if New Folder Name contains special characters","1317","testRenameFolderWithUnsafeCharactersInName","Surefire suite","Thu Jan 23 20:43:50 GMT 2025","passed","Thu Jan 23 20:43:51 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testRenameFolderWithUnsafeCharactersInName"
"TC_16.001.03 Verify that items are sorted by Status in ascending order by default","13832","testVerifyProjectOrderByStatusASCByDefault","Surefire suite","Thu Jan 23 20:33:46 GMT 2025","passed","Thu Jan 23 20:34:00 GMT 2025","school.redrover.DashboardTest","Surefire test","school.redrover.DashboardTest","testVerifyProjectOrderByStatusASCByDefault"
"TC_04.001.06 Validate Error message, if New Folder Name contains special characters","1365","testRenameFolderWithUnsafeCharactersInName","Browser Tests","Thu Jan 23 20:27:53 GMT 2025","passed","Thu Jan 23 20:27:55 GMT 2025","school.redrover.FolderTest","Edge Tests","school.redrover.FolderTest","testRenameFolderWithUnsafeCharactersInName"
"TC_09.003.01 Manage Jenkins System Configure Breadcrumbs","1234","testManageJenkinsSystemConfigureBreadcrumbs","Surefire suite","Thu Jan 23 20:35:21 GMT 2025","passed","Thu Jan 23 20:35:22 GMT 2025","school.redrover.ManageJenkinsTest","Surefire test","school.redrover.ManageJenkinsTest","testManageJenkinsSystemConfigureBreadcrumbs"
"TC_02.009.02 Verify icon on the Dashboard for disabled project","23","testDisableProject","Surefire suite","Thu Jan 23 20:38:40 GMT 2025","passed","Thu Jan 23 20:38:40 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testDisableProject"
"TC_08.005.07 Check console output of failed build","402","testFailedBuildConsoleOutputCheck","Surefire suite","Thu Jan 23 20:32:23 GMT 2025","passed","Thu Jan 23 20:32:23 GMT 2025","school.redrover.BuildHistoryTest","Surefire test","school.redrover.BuildHistoryTest","testFailedBuildConsoleOutputCheck"
"TC_00.005.06 Create Multibranch Pipeline with unsafe characters in name","250","testEnterInvalidNameAndSeesAppropriateMessages","Surefire suite","Thu Jan 23 20:45:26 GMT 2025","passed","Thu Jan 23 20:45:26 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testEnterInvalidNameAndSeesAppropriateMessages"
"TC_00.006.01 Create Folder with min name length","719","testCreateWithMinNameLength","Browser Tests","Thu Jan 23 20:27:05 GMT 2025","passed","Thu Jan 23 20:27:05 GMT 2025","school.redrover.FolderTest","Edge Tests","school.redrover.FolderTest","testCreateWithMinNameLength"
"TC_09.005.02 Check pick dark theme","996","testPickDarkTheme","Surefire suite","Thu Jan 23 20:35:30 GMT 2025","passed","Thu Jan 23 20:35:31 GMT 2025","school.redrover.ManageJenkinsTest","Surefire test","school.redrover.ManageJenkinsTest","testPickDarkTheme"
"TC_04.004.02 Edit an existing folder's description","508","testEditExistingDescription","Browser Tests","Thu Jan 23 20:26:35 GMT 2025","passed","Thu Jan 23 20:26:36 GMT 2025","school.redrover.FolderTest","Edge Tests","school.redrover.FolderTest","testEditExistingDescription"
"TC_13.001.02 Can't Create User with empty fields","1045","testImpossiblyToCreateNewUserWithEmptyFields","Surefire suite","Thu Jan 23 20:36:40 GMT 2025","passed","Thu Jan 23 20:36:41 GMT 2025","school.redrover.UserTest","Surefire test","school.redrover.UserTest","testImpossiblyToCreateNewUserWithEmptyFields"
"TC_09.004.01 Manage Jenkins Users page","1850","testCheckTitle","Cross Browser Tests","Thu Jan 23 20:29:20 GMT 2025","passed","Thu Jan 23 20:29:22 GMT 2025","school.redrover.ManageJenkinsTest","Chrome Tests","school.redrover.ManageJenkinsTest","testCheckTitle"
"TC_04.003.03 Delete from 'My views' page via 'Dropdown menu'","1689","testDeleteViaMyViewChevron","Browser Tests","Thu Jan 23 20:27:12 GMT 2025","passed","Thu Jan 23 20:27:14 GMT 2025","school.redrover.FolderTest","Edge Tests","school.redrover.FolderTest","testDeleteViaMyViewChevron"
"TC_17.001.03 Check links side panel","238","testCheckLinksSidePanel","Surefire suite","Thu Jan 23 20:42:56 GMT 2025","passed","Thu Jan 23 20:42:57 GMT 2025","school.redrover.StartPageTest","Surefire test","school.redrover.StartPageTest","testCheckLinksSidePanel"
"TC_02.006.02 Pipeline stages are displayed in pipeline graph","6341","testStagesAreDisplayedInPipelineGraph","Surefire suite","Thu Jan 23 20:39:05 GMT 2025","passed","Thu Jan 23 20:39:11 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testStagesAreDisplayedInPipelineGraph"
"TC_09.001.07 Check search system configuration items","852","testSearchSystemConfigurationAllItemsAreFound","Surefire suite","Thu Jan 23 20:35:51 GMT 2025","passed","Thu Jan 23 20:35:52 GMT 2025","school.redrover.ManageJenkinsTest","Surefire test","school.redrover.ManageJenkinsTest","testSearchSystemConfigurationAllItemsAreFound"
"TC_04.002.01 Move directly from folder's page","1957","testMoveFromFoldersPage","Browser Tests","Thu Jan 23 20:27:29 GMT 2025","passed","Thu Jan 23 20:27:30 GMT 2025","school.redrover.FolderTest","Edge Tests","school.redrover.FolderTest","testMoveFromFoldersPage"
"","0","orderMethodsTest","Surefire suite","Thu Jan 23 20:35:06 GMT 2025","passed","Thu Jan 23 20:35:06 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsTest"
"TC_01.002.04 Rename FreestyleProject with the same name","435","testRenameWithTheSameName","Surefire suite","Thu Jan 23 20:40:33 GMT 2025","passed","Thu Jan 23 20:40:34 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testRenameWithTheSameName"
"TC_09.001.07 Check search system configuration items","901","testSearchSystemConfigurationAllItemsAreFound","Cross Browser Tests","Thu Jan 23 20:30:02 GMT 2025","passed","Thu Jan 23 20:30:03 GMT 2025","school.redrover.ManageJenkinsTest","Chrome Tests","school.redrover.ManageJenkinsTest","testSearchSystemConfigurationAllItemsAreFound"
"TC_00.006.04 Forbidden to create a folder with empty name","370","testErrorEmptyNameCreation","Surefire suite","Thu Jan 23 20:43:32 GMT 2025","passed","Thu Jan 23 20:43:32 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testErrorEmptyNameCreation"
"","0","restAssuredTest","Surefire suite","Thu Jan 23 20:31:58 GMT 2025","unknown","Thu Jan 23 20:31:58 GMT 2025","school.redrover.APITest","Surefire test","school.redrover.APITest","restAssuredTest"
"TC_09.003.01 Manage Jenkins System Configure Breadcrumbs","4269","testManageJenkinsSystemConfigureBreadcrumbs","Cross Browser Tests","Thu Jan 23 20:29:26 GMT 2025","passed","Thu Jan 23 20:29:30 GMT 2025","school.redrover.ManageJenkinsTest","Chrome Tests","school.redrover.ManageJenkinsTest","testManageJenkinsSystemConfigureBreadcrumbs"
"TC_00.002.03 Create Pipeline Project with unsafe characters in name via sidepanel","431","testCreateWithUnsafeCharactersInName","Surefire suite","Thu Jan 23 20:38:02 GMT 2025","passed","Thu Jan 23 20:38:03 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testCreateWithUnsafeCharactersInName"
"TC_00.002.03 Create Pipeline Project with unsafe characters in name via sidepanel","299","testCreateWithUnsafeCharactersInName","Surefire suite","Thu Jan 23 20:37:53 GMT 2025","passed","Thu Jan 23 20:37:54 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testCreateWithUnsafeCharactersInName"
"TC_00.005.06 Create Multibranch Pipeline with unsafe characters in name","244","testEnterInvalidNameAndSeesAppropriateMessages","Surefire suite","Thu Jan 23 20:45:24 GMT 2025","passed","Thu Jan 23 20:45:25 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testEnterInvalidNameAndSeesAppropriateMessages"
"TC_00.002.06 Validation that error message shown when invalid characters are entered in the projects name field","262","testErrorMessageDisplayedForInvalidCharactersInProjectName","Surefire suite","Thu Jan 23 20:41:16 GMT 2025","passed","Thu Jan 23 20:41:16 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testErrorMessageDisplayedForInvalidCharactersInProjectName"
