"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC_03.004.01 Check the select time period throttle builds","1780","testSelectTimePeriodThrottleBuilds","Surefire suite","Fri Feb 28 08:51:34 GMT 2025","passed","Fri Feb 28 08:51:36 GMT 2025","school.redrover.MultiConfigurationProjectTest","Surefire test","school.redrover.MultiConfigurationProjectTest","testSelectTimePeriodThrottleBuilds"
"TC_01.001.04 Verify description preview","1308","testFreestyleProjectDescriptionPreview","Surefire suite","Fri Feb 28 08:49:37 GMT 2025","passed","Fri Feb 28 08:49:38 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testFreestyleProjectDescriptionPreview"
"TC_03.003.06 Confirmation popup appears when deleting a project from 'My views' page","1885","testDeletionPopupAppearsOnMyViews","Surefire suite","Fri Feb 28 08:51:31 GMT 2025","passed","Fri Feb 28 08:51:33 GMT 2025","school.redrover.MultiConfigurationProjectTest","Surefire test","school.redrover.MultiConfigurationProjectTest","testDeletionPopupAppearsOnMyViews"
"TC_00.001.03 Create Freestyle Project","1048","testCreateFreestyleProject","Surefire suite","Fri Feb 28 08:52:43 GMT 2025","passed","Fri Feb 28 08:52:44 GMT 2025","school.redrover.BuildHistoryTest","Surefire test","school.redrover.BuildHistoryTest","testCreateFreestyleProject"
"00.006.17 Create Folder with unsafe character","124","testCreateFolderWithUnsafeCharacter","Surefire suite","Fri Feb 28 08:53:45 GMT 2025","passed","Fri Feb 28 08:53:45 GMT 2025","school.redrover.api.restassured.FolderApiTest","Surefire test","school.redrover.api.restassured.FolderApiTest","testCreateFolderWithUnsafeCharacter"
"","0","orderMethodsForkDownDepTest","Surefire suite","Fri Feb 28 08:59:25 GMT 2025","passed","Fri Feb 28 08:59:25 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsForkDownDepTest"
"TC_00.002.06 Validation that error message shown when invalid characters are entered in the projects name field","430","testErrorMessageDisplayedForInvalidCharactersInProjectName","Surefire suite","Fri Feb 28 08:49:34 GMT 2025","passed","Fri Feb 28 08:49:34 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testErrorMessageDisplayedForInvalidCharactersInProjectName"
"TC_09.001.05 Check visibility of search settings field","696","testSearchSettingsFieldIsDisplayed","Surefire suite","Fri Feb 28 08:47:18 GMT 2025","passed","Fri Feb 28 08:47:18 GMT 2025","school.redrover.ManageJenkinsTest","Surefire test","school.redrover.ManageJenkinsTest","testSearchSettingsFieldIsDisplayed"
"014 Create Pipeline project with unsafe character","97","testCreateProjectWithUnsafeCharacter","Surefire suite","Fri Feb 28 08:53:55 GMT 2025","passed","Fri Feb 28 08:53:55 GMT 2025","school.redrover.api.restassured.PipelineApiTest","Surefire test","school.redrover.api.restassured.PipelineApiTest","testCreateProjectWithUnsafeCharacter"
"TC_09.006.01 Check number of update plugin","1279","testNumberOfUpdatePlugin","Surefire suite","Fri Feb 28 08:47:00 GMT 2025","passed","Fri Feb 28 08:47:02 GMT 2025","school.redrover.ManageJenkinsTest","Surefire test","school.redrover.ManageJenkinsTest","testNumberOfUpdatePlugin"
"00.007.08 Create Organization folder with unsafe Characters","102","testCreateWithUnsafeCharacters","Surefire suite","Fri Feb 28 08:54:09 GMT 2025","passed","Fri Feb 28 08:54:09 GMT 2025","school.redrover.api.restassured.OrganizationFolderApiTest","Surefire test","school.redrover.api.restassured.OrganizationFolderApiTest","testCreateWithUnsafeCharacters"
"TC_00.002.06 Validation that error message shown when invalid characters are entered in the projects name field","280","testErrorMessageDisplayedForInvalidCharactersInProjectName","Surefire suite","Fri Feb 28 08:49:16 GMT 2025","passed","Fri Feb 28 08:49:16 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testErrorMessageDisplayedForInvalidCharactersInProjectName"
"TC_00.006.01 Create Folder with min name length","667","testCreateWithMinNameLength","Surefire suite","Fri Feb 28 08:59:42 GMT 2025","passed","Fri Feb 28 08:59:43 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testCreateWithMinNameLength"
"TC_00.007.01 Create 'New Item' of type 'Organization Folder'","793","testCreate","Surefire suite","Fri Feb 28 08:54:56 GMT 2025","passed","Fri Feb 28 08:54:57 GMT 2025","school.redrover.OrganizationFolderTest","Surefire test","school.redrover.OrganizationFolderTest","testCreate"
"","0","orderMethodsTest","Surefire suite","Fri Feb 28 08:59:25 GMT 2025","passed","Fri Feb 28 08:59:25 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsTest"
"TC_04.001.06 Validate Error message, if New Folder Name contains special characters","1259","testRenameFolderWithUnsafeCharactersInName","Surefire suite","Fri Feb 28 09:00:54 GMT 2025","passed","Fri Feb 28 09:00:55 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testRenameFolderWithUnsafeCharactersInName"
"TC_13.001.01 Can Create User with valid data","6371","testCreateNewUserWithValidData","Surefire suite","Fri Feb 28 08:54:18 GMT 2025","passed","Fri Feb 28 08:54:25 GMT 2025","school.redrover.UserTest","Surefire test","school.redrover.UserTest","testCreateNewUserWithValidData"
"TC_09.005.01 Check themes on page","930","testThemesOnPage","Surefire suite","Fri Feb 28 08:47:42 GMT 2025","passed","Fri Feb 28 08:47:43 GMT 2025","school.redrover.ManageJenkinsTest","Surefire test","school.redrover.ManageJenkinsTest","testThemesOnPage"
"TC_00.001.03 Create Freestyle Project via sidebar","988","testCreateProjectViaSidebarMenu","Surefire suite","Fri Feb 28 08:48:46 GMT 2025","passed","Fri Feb 28 08:48:47 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testCreateProjectViaSidebarMenu"
"TC_00.004.01 Create new item from folder by chevron","1846","testCreateNewItemByChevron","Surefire suite","Fri Feb 28 08:59:33 GMT 2025","passed","Fri Feb 28 08:59:35 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testCreateNewItemByChevron"
