"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5328","testDeleteViaBreadcrumbDropdown","Surefire suite","Fri Jan 10 18:31:17 GMT 2025","passed","Fri Jan 10 18:31:22 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testDeleteViaBreadcrumbDropdown"
"","399","testConfigureNameByChevron","Surefire suite","Fri Jan 10 18:30:00 GMT 2025","passed","Fri Jan 10 18:30:00 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testConfigureNameByChevron"
"TC_04.001.03 Rename Folder from the My Views via 'Drop-down menu'","691","testRenameFolderFromMyViewsViaDropdownMenu","Surefire suite","Fri Jan 10 18:31:37 GMT 2025","passed","Fri Jan 10 18:31:38 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testRenameFolderFromMyViewsViaDropdownMenu"
"","289","testCreateWithUnsafeCharactersInName","Surefire suite","Fri Jan 10 18:28:12 GMT 2025","passed","Fri Jan 10 18:28:12 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testCreateWithUnsafeCharactersInName"
"","707","testRenameProjectViaSidebar","Surefire suite","Fri Jan 10 18:27:56 GMT 2025","passed","Fri Jan 10 18:27:57 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testRenameProjectViaSidebar"
"","1545","testMoveFromFoldersPage","Surefire suite","Fri Jan 10 18:31:24 GMT 2025","passed","Fri Jan 10 18:31:25 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testMoveFromFoldersPage"
"TC_04.001.06 Validate Error message, if New Folder Name contains special characters","1090","testCreateWithUnsafeCharactersInName","Surefire suite","Fri Jan 10 18:30:19 GMT 2025","passed","Fri Jan 10 18:30:20 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testCreateWithUnsafeCharactersInName"
"","288","testCreateWithUnsafeCharactersInName","Surefire suite","Fri Jan 10 18:28:15 GMT 2025","passed","Fri Jan 10 18:28:15 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testCreateWithUnsafeCharactersInName"
"TC_04.001.06 Validate Error message, if New Folder Name contains special characters","1089","testCreateWithUnsafeCharactersInName","Surefire suite","Fri Jan 10 18:30:16 GMT 2025","passed","Fri Jan 10 18:30:17 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testCreateWithUnsafeCharactersInName"
"","444","testCreateWithUnsafeCharactersInName","Surefire suite","Fri Jan 10 18:28:31 GMT 2025","passed","Fri Jan 10 18:28:32 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testCreateWithUnsafeCharactersInName"
"","407","testEnableProject","Surefire suite","Fri Jan 10 18:27:56 GMT 2025","passed","Fri Jan 10 18:27:56 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testEnableProject"
"","465","testCreateWithUnsafeCharactersInName","Surefire suite","Fri Jan 10 18:28:08 GMT 2025","passed","Fri Jan 10 18:28:09 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testCreateWithUnsafeCharactersInName"
"TC_00.002.01 Create Pipeline Project with valid name via sidepanel","1183","testCreateProjectWithValidNameViaSidebar","Surefire suite","Fri Jan 10 18:27:46 GMT 2025","passed","Fri Jan 10 18:27:47 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testCreateProjectWithValidNameViaSidebar"
