"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC_09.006.03 Search plugin via tag","1960","testSearchPluginViaTag","Cross Browser Tests","Sun Jan 26 21:46:19 GMT 2025","passed","Sun Jan 26 21:46:21 GMT 2025","school.redrover.ManageJenkinsTest","Edge Tests","school.redrover.ManageJenkinsTest","testSearchPluginViaTag"
"TC_05.001.02 Rename its title using dropdown in the breadcrumb trail (EM)","1545","testRenameProjectViaBreadcrumbChevron","Surefire suite","Sun Jan 26 21:42:00 GMT 2025","passed","Sun Jan 26 21:42:01 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testRenameProjectViaBreadcrumbChevron"
"TC_00.002.02 Create Pipeline Project with empty name via sidepanel","459","testCreateWithEmptyName","Surefire suite","Sun Jan 26 21:33:50 GMT 2025","passed","Sun Jan 26 21:33:51 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testCreateWithEmptyName"
"TC_04.004.02 Edit an existing folder's description","362","testEditExistingDescription","Surefire suite","Sun Jan 26 21:39:21 GMT 2025","passed","Sun Jan 26 21:39:22 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testEditExistingDescription"
"TC_00.005.06 Create Multibranch Pipeline with unsafe characters in name","428","testEnterInvalidNameAndSeesAppropriateMessages","Surefire suite","Sun Jan 26 21:41:45 GMT 2025","passed","Sun Jan 26 21:41:45 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testEnterInvalidNameAndSeesAppropriateMessages"
"(NO TC) 06.004.12 Verify Display name field tooltip text","1611","testGetDisplayNameTooltipDisplayedWhenHoverOverQuestionMark","Surefire suite","Sun Jan 26 21:30:59 GMT 2025","passed","Sun Jan 26 21:31:01 GMT 2025","school.redrover.OrganizationFolderTest","Surefire test","school.redrover.OrganizationFolderTest","testGetDisplayNameTooltipDisplayedWhenHoverOverQuestionMark"
"TC_04.003.04 Cancel deleting in 'Delete folder' window","1802","testCancelDeletingViaSidebarProjectPage","Surefire suite","Sun Jan 26 21:39:24 GMT 2025","passed","Sun Jan 26 21:39:25 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testCancelDeletingViaSidebarProjectPage"
"(NO TC) 14.002.09 Search with one symbol is contained in pages","631","testResultOfSearch","Surefire suite","Sun Jan 26 21:33:06 GMT 2025","passed","Sun Jan 26 21:33:06 GMT 2025","school.redrover.SearchBoxTest","Surefire test","school.redrover.SearchBoxTest","testResultOfSearch"
"TC_08.005.04 Displaying first successful build after failed with status 'back to normal'","9921","testDisplayFirstSuccessfulBuildAfterFailed","Surefire suite","Sun Jan 26 21:28:30 GMT 2025","passed","Sun Jan 26 21:28:40 GMT 2025","school.redrover.BuildHistoryTest","Surefire test","school.redrover.BuildHistoryTest","testDisplayFirstSuccessfulBuildAfterFailed"
"TC_00.002.03 Create Pipeline Project with unsafe characters in name via sidepanel","470","testCreateWithUnsafeCharactersInName","Surefire suite","Sun Jan 26 21:34:11 GMT 2025","passed","Sun Jan 26 21:34:11 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testCreateWithUnsafeCharactersInName"
"TC_08.005.02 Displaying first failed build with status 'broken since this build'","5792","testDisplayFirstFailedBuild","Surefire suite","Sun Jan 26 21:28:14 GMT 2025","passed","Sun Jan 26 21:28:20 GMT 2025","school.redrover.BuildHistoryTest","Surefire test","school.redrover.BuildHistoryTest","testDisplayFirstFailedBuild"
"TC_04.001.08 Rename Folder using sidebar menu","1396","testRenameViaSidebar","Surefire suite","Sun Jan 26 21:40:53 GMT 2025","passed","Sun Jan 26 21:40:54 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testRenameViaSidebar"
"TC_02.009.01 Disable project via toggle on the Configure page","1831","testGetWarningMessageWhenDisableProject","Surefire suite","Sun Jan 26 21:34:53 GMT 2025","passed","Sun Jan 26 21:34:55 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testGetWarningMessageWhenDisableProject"
"TC_00.000.12 Warning message is displayed when creating project with empty name field","494","testCreateNewItemWithEmptyNameField","Surefire suite","Sun Jan 26 21:33:17 GMT 2025","passed","Sun Jan 26 21:33:17 GMT 2025","school.redrover.NewItemTest","Surefire test","school.redrover.NewItemTest","testCreateNewItemWithEmptyNameField"
"TC_04.003.02 Delete directly from folder's page","1211","testDeleteViaSidebarFromProjectPage","Surefire suite","Sun Jan 26 21:39:46 GMT 2025","passed","Sun Jan 26 21:39:47 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testDeleteViaSidebarFromProjectPage"
"TC_00.000.11 'Ok' button is disabled when no item type is selected","364","testOKButtonDisabledWhenNoItemTypeSelected","Surefire suite","Sun Jan 26 21:33:21 GMT 2025","passed","Sun Jan 26 21:33:21 GMT 2025","school.redrover.NewItemTest","Surefire test","school.redrover.NewItemTest","testOKButtonDisabledWhenNoItemTypeSelected"
"TC_02.006.04 Status icons color","6421","testStatusIconsColor","Surefire suite","Sun Jan 26 21:35:35 GMT 2025","passed","Sun Jan 26 21:35:42 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testStatusIconsColor"
"TC_04.001.06 Validate Error message, if New Folder Name contains special characters","1401","testRenameFolderWithUnsafeCharactersInName","Surefire suite","Sun Jan 26 21:40:14 GMT 2025","passed","Sun Jan 26 21:40:16 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testRenameFolderWithUnsafeCharactersInName"
"TC_00.002.04 Create Pipeline Project with duplicate name via sidepanel","1358","testCreateWithDuplicateName","Surefire suite","Sun Jan 26 21:33:48 GMT 2025","passed","Sun Jan 26 21:33:49 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testCreateWithDuplicateName"
"TC_01.008.06 Delete the build","6635","testDeleteLastBuild","Surefire suite","Sun Jan 26 21:36:58 GMT 2025","passed","Sun Jan 26 21:37:05 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testDeleteLastBuild"
"TC_09.001.05 Check visibility of search settings field","728","testSearchSettingsFieldIsDisplayed","Cross Browser Tests","Sun Jan 26 21:45:30 GMT 2025","passed","Sun Jan 26 21:45:31 GMT 2025","school.redrover.ManageJenkinsTest","Chrome Tests","school.redrover.ManageJenkinsTest","testSearchSettingsFieldIsDisplayed"
"TC_01.002.04 Rename FreestyleProject with the same name","456","testRenameWithTheSameName","Surefire suite","Sun Jan 26 21:36:50 GMT 2025","passed","Sun Jan 26 21:36:51 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testRenameWithTheSameName"
"TC_01.008.04 Add description to the build","621","testAddBuildDescription","Surefire suite","Sun Jan 26 21:36:21 GMT 2025","passed","Sun Jan 26 21:36:21 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testAddBuildDescription"
"Create Pipeline Project with valid name","18","testCreatePipeline","Surefire suite","Sun Jan 26 21:32:25 GMT 2025","passed","Sun Jan 26 21:32:25 GMT 2025","school.redrover.APIHttpTest","Surefire test","school.redrover.APIHttpTest","testCreatePipeline"
"Create Multibranch pipeline with valid name using XML","23","testCreateMultibranchPipelineXML","Surefire suite","Sun Jan 26 21:32:25 GMT 2025","passed","Sun Jan 26 21:32:25 GMT 2025","school.redrover.APIHttpTest","Surefire test","school.redrover.APIHttpTest","testCreateMultibranchPipelineXML"
"","1","orderMethodsCycleDepTest","Surefire suite","Sun Jan 26 21:31:12 GMT 2025","passed","Sun Jan 26 21:31:12 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsCycleDepTest"
"TC_00.002.03 Create Pipeline Project with unsafe characters in name via sidepanel","458","testCreateWithUnsafeCharactersInName","Surefire suite","Sun Jan 26 21:34:15 GMT 2025","passed","Sun Jan 26 21:34:16 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testCreateWithUnsafeCharactersInName"
