"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC_12.001.02 Verify version button clickability and display of 'About Jenkins' in dropdown menu","548","testVerifyTitleDescription","Browser Tests","Fri Jan 24 11:20:54 GMT 2025","passed","Fri Jan 24 11:20:55 GMT 2025","school.redrover.FooterTest","Chrome Tests","school.redrover.FooterTest","testVerifyTitleDescription"
"TC_03.003.04 Delete MultiConfiguration project  from 'My views' page via 'Dropdown menu'","1526","testDeleteFromMyViewsPage","Surefire suite","Fri Jan 24 11:08:08 GMT 2025","passed","Fri Jan 24 11:08:09 GMT 2025","school.redrover.MultiConfigurationProjectTest","Surefire test","school.redrover.MultiConfigurationProjectTest","testDeleteFromMyViewsPage"
"TC_16.001.04 Verify that items are sorted by Name in descending order ","89","testVerifyProjectOrderByNameDesc","Surefire suite","Fri Jan 24 11:08:40 GMT 2025","passed","Fri Jan 24 11:08:40 GMT 2025","school.redrover.DashboardTest","Surefire test","school.redrover.DashboardTest","testVerifyProjectOrderByNameDesc"
"TC_00.002.06 Validation that error message shown when invalid characters are entered in the projects name field","391","testErrorMessageDisplayedForInvalidCharactersInProjectName","Surefire suite","Fri Jan 24 11:16:14 GMT 2025","passed","Fri Jan 24 11:16:14 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testErrorMessageDisplayedForInvalidCharactersInProjectName"
"TC_00.000.08 Verify the names of available item types","344","testItemTypesNames","Surefire suite","Fri Jan 24 11:12:13 GMT 2025","passed","Fri Jan 24 11:12:13 GMT 2025","school.redrover.NewItemTest","Surefire test","school.redrover.NewItemTest","testItemTypesNames"
"TC_03.003.08 Cancel deleting in 'Delete Multi-configuration project' window via 'Cancel' button","2390","testCancelDeleteProjectFromProjectPage","Surefire suite","Fri Jan 24 11:07:59 GMT 2025","passed","Fri Jan 24 11:08:02 GMT 2025","school.redrover.MultiConfigurationProjectTest","Surefire test","school.redrover.MultiConfigurationProjectTest","testCancelDeleteProjectFromProjectPage"
"TC_09.001.03 Check Search Setting tooltip is displayed","675","testSearchSettingTooltip","Surefire suite","Fri Jan 24 11:10:52 GMT 2025","passed","Fri Jan 24 11:10:52 GMT 2025","school.redrover.ManageJenkinsTest","Surefire test","school.redrover.ManageJenkinsTest","testSearchSettingTooltip"
"TC_04.001.09 Rename Folder using breadcrumbs dropdown","668","testRenameViaBreadcrumbDropdown","Browser Tests","Fri Jan 24 11:24:16 GMT 2025","passed","Fri Jan 24 11:24:17 GMT 2025","school.redrover.FolderTest","Edge Tests","school.redrover.FolderTest","testRenameViaBreadcrumbDropdown"
"(NO TC) 16.002.05 Verify default page source while View creating","1116","testCreateNewViewForm","Surefire suite","Fri Jan 24 11:14:43 GMT 2025","passed","Fri Jan 24 11:14:44 GMT 2025","school.redrover.ViewTest","Surefire test","school.redrover.ViewTest","testCreateNewViewForm"
"TC_01.010.01 Edit existed description with new one","523","testEditDescriptionOnProjectPage","Surefire suite","Fri Jan 24 11:15:33 GMT 2025","passed","Fri Jan 24 11:15:33 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testEditDescriptionOnProjectPage"
"TC_00.007.01 Create 'New Item' of type 'Organization Folder'","878","testCreate","Surefire suite","Fri Jan 24 11:09:48 GMT 2025","passed","Fri Jan 24 11:09:48 GMT 2025","school.redrover.OrganizationFolderTest","Surefire test","school.redrover.OrganizationFolderTest","testCreate"
"TC_09.001.07 Check search system configuration items","670","testSearchSystemConfigurationAllItemsAreFound","Cross Browser Tests","Fri Jan 24 11:25:13 GMT 2025","passed","Fri Jan 24 11:25:14 GMT 2025","school.redrover.ManageJenkinsTest","Chrome Tests","school.redrover.ManageJenkinsTest","testSearchSystemConfigurationAllItemsAreFound"
"(NO TC) 14.002.03 No results are found","301","testNoResultSearch","Surefire suite","Fri Jan 24 11:11:59 GMT 2025","passed","Fri Jan 24 11:12:00 GMT 2025","school.redrover.SearchBoxTest","Surefire test","school.redrover.SearchBoxTest","testNoResultSearch"
"TC_02.003.05 Display the list of permalinks on the Project page after running at least one build","9787","testGetPermalinksInformationUponSuccessfulBuild","Surefire suite","Fri Jan 24 11:13:32 GMT 2025","passed","Fri Jan 24 11:13:42 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testGetPermalinksInformationUponSuccessfulBuild"
