"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"(NO TC) 14.002.09 Search with one symbol is contained in pages","616","testResultOfSearch","Surefire suite","Sat Feb 22 06:56:15 GMT 2025","passed","Sat Feb 22 06:56:16 GMT 2025","school.redrover.SearchBoxTest","Surefire test","school.redrover.SearchBoxTest","testResultOfSearch"
"TC_04.005.01 Configure name by chevron","387","testConfigureNameByChevron","Surefire suite","Sat Feb 22 06:52:20 GMT 2025","passed","Sat Feb 22 06:52:20 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testConfigureNameByChevron"
"TC_00.001.03 Create Freestyle Project","1344","testCreateFreestyleProject","Surefire suite","Sat Feb 22 06:47:56 GMT 2025","passed","Sat Feb 22 06:47:57 GMT 2025","school.redrover.BuildHistoryTest","Surefire test","school.redrover.BuildHistoryTest","testCreateFreestyleProject"
"TC_01.006.01 Verify workspace is opened and displayed correctly","1381","testWorkspaceIsOpened","Surefire suite","Sat Feb 22 07:00:17 GMT 2025","passed","Sat Feb 22 07:00:18 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testWorkspaceIsOpened"
"00.007.08 Create Organization folder with unsafe Characters","132","testCreateWithUnsafeCharacters","Surefire suite","Sat Feb 22 06:49:15 GMT 2025","passed","Sat Feb 22 06:49:15 GMT 2025","school.redrover.api.restassured.OrganizationFolderApiTest","Surefire test","school.redrover.api.restassured.OrganizationFolderApiTest","testCreateWithUnsafeCharacters"
"00.006.02 Create Folder with valid name","632","testCreateFolderWithValidName","Surefire suite","Sat Feb 22 06:48:51 GMT 2025","passed","Sat Feb 22 06:48:52 GMT 2025","school.redrover.api.restassured.FolderApiTest","Surefire test","school.redrover.api.restassured.FolderApiTest","testCreateFolderWithValidName"
"TC_09.001.07 Check search system configuration items","884","testSearchSystemConfigurationAllItemsAreFound","Surefire suite","Sat Feb 22 06:47:03 GMT 2025","passed","Sat Feb 22 06:47:03 GMT 2025","school.redrover.ManageJenkinsTest","Surefire test","school.redrover.ManageJenkinsTest","testSearchSystemConfigurationAllItemsAreFound"
"007 Add Description to Folder","20","testAddDescriptionToFolder","Surefire suite","Sat Feb 22 06:49:18 GMT 2025","passed","Sat Feb 22 06:49:18 GMT 2025","school.redrover.api.http.standard.FolderTest","Surefire test","school.redrover.api.http.standard.FolderTest","testAddDescriptionToFolder"
"TC_00.001.12 Create project from existing","1649","testCreateFreestyleProjectFromExistingOne","Surefire suite","Sat Feb 22 06:57:40 GMT 2025","passed","Sat Feb 22 06:57:42 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testCreateFreestyleProjectFromExistingOne"
"00.007.01 Create Organization folder with valid name","230","testCreateWithXML","Surefire suite","Sat Feb 22 06:49:17 GMT 2025","passed","Sat Feb 22 06:49:17 GMT 2025","school.redrover.api.restassured.OrganizationFolderApiTest","Surefire test","school.redrover.api.restassured.OrganizationFolderApiTest","testCreateWithXML"
