"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"00.003.10 Create Multi-Configuration Project with valid name XML","530","testCreateProjectWithValidNameXML","Surefire suite","Tue Feb 18 12:44:08 GMT 2025","passed","Tue Feb 18 12:44:09 GMT 2025","school.redrover.api.restassured.MultiConfigurationProjectApiTest","Surefire test","school.redrover.api.restassured.MultiConfigurationProjectApiTest","testCreateProjectWithValidNameXML"
"00.003.15 Create Multi-Configuration Project by copy from another project","749","testCreateProjectCopyFromAnotherProject","Surefire suite","Tue Feb 18 12:44:04 GMT 2025","passed","Tue Feb 18 12:44:05 GMT 2025","school.redrover.api.restassured.MultiConfigurationProjectApiTest","Surefire test","school.redrover.api.restassured.MultiConfigurationProjectApiTest","testCreateProjectCopyFromAnotherProject"
"00.003.09 Create Multi-Configuration Project with valid name","623","testCreateMultiConfigWithValidName","Surefire suite","Tue Feb 18 12:44:02 GMT 2025","passed","Tue Feb 18 12:44:03 GMT 2025","school.redrover.api.restassured.MultiConfigurationProjectApiTest","Surefire test","school.redrover.api.restassured.MultiConfigurationProjectApiTest","testCreateMultiConfigWithValidName"
"","0","httpTest","Surefire suite","Tue Feb 18 12:43:57 GMT 2025","unknown","Tue Feb 18 12:43:57 GMT 2025","school.redrover.APITest","Surefire test","school.redrover.APITest","httpTest"
"00.003.10 Create Multi-Configuration Project with valid name XML","542","testCreateProjectWithValidNameXML","Surefire suite","Tue Feb 18 12:44:09 GMT 2025","passed","Tue Feb 18 12:44:09 GMT 2025","school.redrover.api.restassured.MultiConfigurationProjectApiTest","Surefire test","school.redrover.api.restassured.MultiConfigurationProjectApiTest","testCreateProjectWithValidNameXML"
"TC_12.001.02 Verify version button clickability and display of 'About Jenkins' in dropdown menu","494","testCheckNumberOfMavenDependencies","Cross Browser Tests","Tue Feb 18 12:45:20 GMT 2025","passed","Tue Feb 18 12:45:21 GMT 2025","school.redrover.FooterTest","Firefox Tests","school.redrover.FooterTest","testCheckNumberOfMavenDependencies"
"00.003.13 Create Multi-Configuration Project with with unsafe character","110","testCreateProjectWithUnsafeCharacter","Surefire suite","Tue Feb 18 12:44:07 GMT 2025","passed","Tue Feb 18 12:44:07 GMT 2025","school.redrover.api.restassured.MultiConfigurationProjectApiTest","Surefire test","school.redrover.api.restassured.MultiConfigurationProjectApiTest","testCreateProjectWithUnsafeCharacter"
"00.003.14 Create Multi-Configuration Project without mode","107","testCreateProjectWithoutMode","Surefire suite","Tue Feb 18 12:44:10 GMT 2025","passed","Tue Feb 18 12:44:10 GMT 2025","school.redrover.api.restassured.MultiConfigurationProjectApiTest","Surefire test","school.redrover.api.restassured.MultiConfigurationProjectApiTest","testCreateProjectWithoutMode"
"TC_12.001.02 Verify version button clickability and display of 'About Jenkins' in dropdown menu","262","testJenkinsLabelInDropdown","Cross Browser Tests","Tue Feb 18 12:45:14 GMT 2025","passed","Tue Feb 18 12:45:14 GMT 2025","school.redrover.FooterTest","Chrome Tests","school.redrover.FooterTest","testJenkinsLabelInDropdown"
"00.003.11 Create Multi-Configuration Project with valid name XML","540","testCreateProjectWithValidNameAndDescriptionXML","Surefire suite","Tue Feb 18 12:44:08 GMT 2025","passed","Tue Feb 18 12:44:08 GMT 2025","school.redrover.api.restassured.MultiConfigurationProjectApiTest","Surefire test","school.redrover.api.restassured.MultiConfigurationProjectApiTest","testCreateProjectWithValidNameAndDescriptionXML"
