"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC_01.002.02 Rename FreestyleProject with incorrect symbols","1417","testRenameWithIncorrectSymbols","Surefire suite","Wed Jan 29 06:30:37 GMT 2025","passed","Wed Jan 29 06:30:38 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testRenameWithIncorrectSymbols"
"TC_00.005.06 Create Multibranch Pipeline with unsafe characters in name","391","testEnterInvalidNameAndSeesAppropriateMessages","Surefire suite","Wed Jan 29 06:34:05 GMT 2025","passed","Wed Jan 29 06:34:06 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testEnterInvalidNameAndSeesAppropriateMessages"
"TC_00.001.03 Create Freestyle Project via sidebar","983","testCreateProjectViaSidebarMenu","Surefire suite","Wed Jan 29 06:29:25 GMT 2025","passed","Wed Jan 29 06:29:26 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testCreateProjectViaSidebarMenu"
"(NO TC) 14.002.06 Search configure page","561","testConfigurationPageSearch","Surefire suite","Wed Jan 29 06:25:45 GMT 2025","passed","Wed Jan 29 06:25:46 GMT 2025","school.redrover.SearchBoxTest","Surefire test","school.redrover.SearchBoxTest","testConfigurationPageSearch"
"TC_16.001.04 Verify that items are sorted by Name in descending order ","81","testVerifyProjectOrderByNameDesc","Surefire suite","Wed Jan 29 06:22:29 GMT 2025","passed","Wed Jan 29 06:22:29 GMT 2025","school.redrover.DashboardTest","Surefire test","school.redrover.DashboardTest","testVerifyProjectOrderByNameDesc"
"TC_00.006.07 Error message after trying to create a folder with dot in the end of name","557","testErrorAfterCreationWithDotInEnd","Surefire suite","Wed Jan 29 06:32:17 GMT 2025","passed","Wed Jan 29 06:32:18 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testErrorAfterCreationWithDotInEnd"
"TC_01.002.02 Rename FreestyleProject with incorrect symbols","1392","testRenameWithIncorrectSymbols","Surefire suite","Wed Jan 29 06:31:01 GMT 2025","passed","Wed Jan 29 06:31:03 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testRenameWithIncorrectSymbols"
"TC_04.002.06 No possibility to move parent folder to child folder","171","testNoOptionsToMoveParentIntoChild","Surefire suite","Wed Jan 29 06:32:30 GMT 2025","passed","Wed Jan 29 06:32:30 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testNoOptionsToMoveParentIntoChild"
"TC_01.002.02 Rename FreestyleProject with incorrect symbols","1403","testRenameWithIncorrectSymbols","Surefire suite","Wed Jan 29 06:30:32 GMT 2025","passed","Wed Jan 29 06:30:33 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testRenameWithIncorrectSymbols"
"Rename Multibranch pipeline","21","testRenameMultibranchPipeline","Surefire suite","Wed Jan 29 06:25:13 GMT 2025","passed","Wed Jan 29 06:25:13 GMT 2025","school.redrover.APIHttpTest","Surefire test","school.redrover.APIHttpTest","testRenameMultibranchPipeline"
"TC_12.001.01 Verify the current Jenkins version number in the footer of the Jenkins dashboard","31","testJenkinsVersionOnDashboard","Cross Browser Tests","Wed Jan 29 06:35:43 GMT 2025","passed","Wed Jan 29 06:35:43 GMT 2025","school.redrover.FooterTest","Firefox Tests","school.redrover.FooterTest","testJenkinsVersionOnDashboard"
"TC_00.002.03 Create Pipeline Project with unsafe characters in name via sidepanel","422","testCreateWithUnsafeCharactersInName","Surefire suite","Wed Jan 29 06:27:01 GMT 2025","passed","Wed Jan 29 06:27:02 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testCreateWithUnsafeCharactersInName"
"TC_12.001.02 Verify version button clickability and display of 'About Jenkins' in dropdown menu","478","testCheckNumberOfMavenDependencies","Cross Browser Tests","Wed Jan 29 06:35:33 GMT 2025","passed","Wed Jan 29 06:35:34 GMT 2025","school.redrover.FooterTest","Firefox Tests","school.redrover.FooterTest","testCheckNumberOfMavenDependencies"
"TC_01.008.10 Verify status on home page displays 'Success' after successful build","14","testStatusOnHomePageIsSuccess","Surefire suite","Wed Jan 29 06:30:25 GMT 2025","passed","Wed Jan 29 06:30:25 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testStatusOnHomePageIsSuccess"
"TC_02.006.04 Status icons color","6175","testStatusIconsColor","Surefire suite","Wed Jan 29 06:28:17 GMT 2025","passed","Wed Jan 29 06:28:23 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testStatusIconsColor"
"TC_02.007.01 Warning message is displayed under 'New Name' field on the project renaming page","1280","testWarningMessageOnRenameProjectPage","Surefire suite","Wed Jan 29 06:28:27 GMT 2025","passed","Wed Jan 29 06:28:28 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testWarningMessageOnRenameProjectPage"
"TC_04.003.01 Delete from the main page via Dropdown menu","2080","testDeleteViaMainPageChevron","Surefire suite","Wed Jan 29 06:32:09 GMT 2025","passed","Wed Jan 29 06:32:11 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testDeleteViaMainPageChevron"
"(NO TC) 14.002.04 Verify suggestions based on search in field","981","testSuggestionList","Surefire suite","Wed Jan 29 06:25:59 GMT 2025","passed","Wed Jan 29 06:26:00 GMT 2025","school.redrover.SearchBoxTest","Surefire test","school.redrover.SearchBoxTest","testSuggestionList"
"TC_13.001.02 Can't Create User with empty fields","1111","testImpossiblyToCreateNewUserWithEmptyFields","Surefire suite","Wed Jan 29 06:25:42 GMT 2025","passed","Wed Jan 29 06:25:43 GMT 2025","school.redrover.UserTest","Surefire test","school.redrover.UserTest","testImpossiblyToCreateNewUserWithEmptyFields"
"TC_00.005.06 Create Multibranch Pipeline with unsafe characters in name","393","testEnterInvalidNameAndSeesAppropriateMessages","Surefire suite","Wed Jan 29 06:34:01 GMT 2025","passed","Wed Jan 29 06:34:01 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testEnterInvalidNameAndSeesAppropriateMessages"
"TC_04.002.01 Move directly from folder's page","1597","testMoveFromFoldersPage","Surefire suite","Wed Jan 29 06:32:26 GMT 2025","passed","Wed Jan 29 06:32:27 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testMoveFromFoldersPage"
"TC_00.002.06 Validation that error message shown when invalid characters are entered in the projects name field","254","testErrorMessageDisplayedForInvalidCharactersInProjectName","Surefire suite","Wed Jan 29 06:29:51 GMT 2025","passed","Wed Jan 29 06:29:51 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testErrorMessageDisplayedForInvalidCharactersInProjectName"
"TC_05.005.02 Delete Multibranch pipeline using sidebar status page","6657","testDeleteJobUsingSidebarStatusPage","Surefire suite","Wed Jan 29 06:33:49 GMT 2025","passed","Wed Jan 29 06:33:56 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testDeleteJobUsingSidebarStatusPage"
"TC_00.005.01 Create Multiconfiguration project with left sidebar button","851","testCreate","Surefire suite","Wed Jan 29 06:33:31 GMT 2025","passed","Wed Jan 29 06:33:32 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testCreate"
"(NO TC) 14.002.07 Search for logs","318","testLogPageSearch","Surefire suite","Wed Jan 29 06:25:49 GMT 2025","passed","Wed Jan 29 06:25:49 GMT 2025","school.redrover.SearchBoxTest","Surefire test","school.redrover.SearchBoxTest","testLogPageSearch"
"","0","orderMethodsNoDepTest","Surefire suite","Wed Jan 29 06:24:04 GMT 2025","passed","Wed Jan 29 06:24:04 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsNoDepTest"
"TC_01.002.02 Rename FreestyleProject with incorrect symbols","1382","testRenameWithIncorrectSymbols","Surefire suite","Wed Jan 29 06:30:34 GMT 2025","passed","Wed Jan 29 06:30:36 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testRenameWithIncorrectSymbols"
