"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Create Freestyle Project with valid name","52","testCreateFreestyleProject","Surefire suite","Sun Jan 26 19:43:15 GMT 2025","passed","Sun Jan 26 19:43:15 GMT 2025","school.redrover.APIHttpTest","Surefire test","school.redrover.APIHttpTest","testCreateFreestyleProject"
"Add description to Pipeline project","38","testAddDescription","Surefire suite","Sun Jan 26 19:43:16 GMT 2025","passed","Sun Jan 26 19:43:16 GMT 2025","school.redrover.APIHttpTest","Surefire test","school.redrover.APIHttpTest","testAddDescription"
"TC_09.001.07 Redirection to selected item","934","testRedirectToSelectedItemFromResultList","Cross Browser Tests","Sun Jan 26 19:47:32 GMT 2025","passed","Sun Jan 26 19:47:33 GMT 2025","school.redrover.ManageJenkinsTest","Edge Tests","school.redrover.ManageJenkinsTest","testRedirectToSelectedItemFromResultList"
"TC_09.001.06 Search result list","1183","testSearchResultsList","Cross Browser Tests","Sun Jan 26 19:47:38 GMT 2025","passed","Sun Jan 26 19:47:39 GMT 2025","school.redrover.ManageJenkinsTest","Edge Tests","school.redrover.ManageJenkinsTest","testSearchResultsList"
"TC_09.001.02 Check redirection after press enter","865","testRedirectToFirstItemAfterPressEnter","Cross Browser Tests","Sun Jan 26 19:47:08 GMT 2025","passed","Sun Jan 26 19:47:09 GMT 2025","school.redrover.ManageJenkinsTest","Chrome Tests","school.redrover.ManageJenkinsTest","testRedirectToFirstItemAfterPressEnter"
"","1138","testVisitPageThreadDumps","Cross Browser Tests","Sun Jan 26 19:48:25 GMT 2025","passed","Sun Jan 26 19:48:27 GMT 2025","school.redrover.ManageJenkinsTest","Edge Tests","school.redrover.ManageJenkinsTest","testVisitPageThreadDumps"
"TC_12.001.02 Verify version button clickability and display of 'About Jenkins' in dropdown menu","149","testJenkinsLabelInDropdown","Browser Tests","Sun Jan 26 19:43:33 GMT 2025","passed","Sun Jan 26 19:43:33 GMT 2025","school.redrover.FooterTest","Chrome Tests","school.redrover.FooterTest","testJenkinsLabelInDropdown"
"TC_09.006.01 Check number of update plugin","911","testNumberOfUpdatePlugin","Cross Browser Tests","Sun Jan 26 19:47:22 GMT 2025","passed","Sun Jan 26 19:47:23 GMT 2025","school.redrover.ManageJenkinsTest","Edge Tests","school.redrover.ManageJenkinsTest","testNumberOfUpdatePlugin"
"TC_09.005.02 Check pick dark theme","1109","testPickDarkTheme","Cross Browser Tests","Sun Jan 26 19:47:29 GMT 2025","passed","Sun Jan 26 19:47:30 GMT 2025","school.redrover.ManageJenkinsTest","Edge Tests","school.redrover.ManageJenkinsTest","testPickDarkTheme"
"TC_09.006.02 Check number of all update plugin","953","testNumberOfAllUpdatePlugin","Cross Browser Tests","Sun Jan 26 19:46:21 GMT 2025","passed","Sun Jan 26 19:46:22 GMT 2025","school.redrover.ManageJenkinsTest","Chrome Tests","school.redrover.ManageJenkinsTest","testNumberOfAllUpdatePlugin"
"TC_09.005.01 Check themes on page","902","testThemesOnPage","Cross Browser Tests","Sun Jan 26 19:46:59 GMT 2025","passed","Sun Jan 26 19:47:00 GMT 2025","school.redrover.ManageJenkinsTest","Chrome Tests","school.redrover.ManageJenkinsTest","testThemesOnPage"
"TC_12.001.02 Verify version button clickability and display of 'About Jenkins' in dropdown menu","339","testJenkinsLabelInDropdown","Browser Tests","Sun Jan 26 19:43:57 GMT 2025","passed","Sun Jan 26 19:43:58 GMT 2025","school.redrover.FooterTest","Firefox Tests","school.redrover.FooterTest","testJenkinsLabelInDropdown"
"002 Create Folder with valid name","208","testCreateFolderWithValidName","Surefire suite","Sun Jan 26 19:43:14 GMT 2025","failed","Sun Jan 26 19:43:14 GMT 2025","school.redrover.APIHttpTest","Surefire test","school.redrover.APIHttpTest","testCreateFolderWithValidName"
"TC_09.001.07 Check search system configuration items","760","testSearchSystemConfigurationAllItemsAreFound","Cross Browser Tests","Sun Jan 26 19:48:04 GMT 2025","passed","Sun Jan 26 19:48:04 GMT 2025","school.redrover.ManageJenkinsTest","Edge Tests","school.redrover.ManageJenkinsTest","testSearchSystemConfigurationAllItemsAreFound"
"TC_09.003.02 Redirect to 'Manage Jenkins' page","553","testRedirectionToManage","Cross Browser Tests","Sun Jan 26 19:46:30 GMT 2025","passed","Sun Jan 26 19:46:31 GMT 2025","school.redrover.ManageJenkinsTest","Chrome Tests","school.redrover.ManageJenkinsTest","testRedirectionToManage"
"TC_09.003.01 Manage Jenkins System Configure Breadcrumbs","1501","testManageJenkinsSystemConfigureBreadcrumbs","Cross Browser Tests","Sun Jan 26 19:47:16 GMT 2025","passed","Sun Jan 26 19:47:17 GMT 2025","school.redrover.ManageJenkinsTest","Edge Tests","school.redrover.ManageJenkinsTest","testManageJenkinsSystemConfigureBreadcrumbs"
"TC_09.001.07 Check search system configuration items","1373","testSearchSystemConfigurationAllItemsAreFound","Cross Browser Tests","Sun Jan 26 19:46:40 GMT 2025","passed","Sun Jan 26 19:46:42 GMT 2025","school.redrover.ManageJenkinsTest","Chrome Tests","school.redrover.ManageJenkinsTest","testSearchSystemConfigurationAllItemsAreFound"
"TC_09.001.07 Check search system configuration items","833","testSearchSystemConfigurationAllItemsAreFound","Cross Browser Tests","Sun Jan 26 19:46:51 GMT 2025","passed","Sun Jan 26 19:46:52 GMT 2025","school.redrover.ManageJenkinsTest","Chrome Tests","school.redrover.ManageJenkinsTest","testSearchSystemConfigurationAllItemsAreFound"
"TC_09.001.05 Check visibility of search settings field","682","testSearchSettingsFieldIsDisplayed","Cross Browser Tests","Sun Jan 26 19:46:36 GMT 2025","passed","Sun Jan 26 19:46:37 GMT 2025","school.redrover.ManageJenkinsTest","Chrome Tests","school.redrover.ManageJenkinsTest","testSearchSettingsFieldIsDisplayed"
"TC_09.006.03 Search plugin via tag","1702","testSearchPluginViaTag","Cross Browser Tests","Sun Jan 26 19:46:22 GMT 2025","passed","Sun Jan 26 19:46:24 GMT 2025","school.redrover.ManageJenkinsTest","Chrome Tests","school.redrover.ManageJenkinsTest","testSearchPluginViaTag"
"TC_09.001.02 Check redirection after press enter","1229","testRedirectToFirstItemAfterPressEnter","Cross Browser Tests","Sun Jan 26 19:48:32 GMT 2025","passed","Sun Jan 26 19:48:33 GMT 2025","school.redrover.ManageJenkinsTest","Edge Tests","school.redrover.ManageJenkinsTest","testRedirectToFirstItemAfterPressEnter"
"TC_09.001.07 Redirection to selected item","972","testRedirectToSelectedItemFromResultList","Cross Browser Tests","Sun Jan 26 19:46:28 GMT 2025","passed","Sun Jan 26 19:46:29 GMT 2025","school.redrover.ManageJenkinsTest","Chrome Tests","school.redrover.ManageJenkinsTest","testRedirectToSelectedItemFromResultList"
"TC_09.001.07 Check search system configuration items","1284","testSearchSystemConfigurationAllItemsAreFound","Cross Browser Tests","Sun Jan 26 19:47:51 GMT 2025","passed","Sun Jan 26 19:47:52 GMT 2025","school.redrover.ManageJenkinsTest","Edge Tests","school.redrover.ManageJenkinsTest","testSearchSystemConfigurationAllItemsAreFound"
"TC_09.004.01 Manage Jenkins Users page","684","testCheckTitle","Cross Browser Tests","Sun Jan 26 19:47:10 GMT 2025","passed","Sun Jan 26 19:47:11 GMT 2025","school.redrover.ManageJenkinsTest","Edge Tests","school.redrover.ManageJenkinsTest","testCheckTitle"
"Create Pipeline Project with valid name","25","testCreatePipeline","Surefire suite","Sun Jan 26 19:43:16 GMT 2025","passed","Sun Jan 26 19:43:16 GMT 2025","school.redrover.APIHttpTest","Surefire test","school.redrover.APIHttpTest","testCreatePipeline"
"","0","restAssuredTest","Surefire suite","Sun Jan 26 19:43:12 GMT 2025","unknown","Sun Jan 26 19:43:12 GMT 2025","school.redrover.APITest","Surefire test","school.redrover.APITest","restAssuredTest"
"TC_09.006.01 Check number of update plugin","1057","testNumberOfUpdatePlugin","Cross Browser Tests","Sun Jan 26 19:46:20 GMT 2025","passed","Sun Jan 26 19:46:21 GMT 2025","school.redrover.ManageJenkinsTest","Chrome Tests","school.redrover.ManageJenkinsTest","testNumberOfUpdatePlugin"
"TC_09.001.07 Check search system configuration items","711","testSearchSystemConfigurationAllItemsAreFound","Cross Browser Tests","Sun Jan 26 19:47:55 GMT 2025","passed","Sun Jan 26 19:47:55 GMT 2025","school.redrover.ManageJenkinsTest","Edge Tests","school.redrover.ManageJenkinsTest","testSearchSystemConfigurationAllItemsAreFound"
"TC_09.004.01 Manage Jenkins Users page","1183","testCheckTitle","Cross Browser Tests","Sun Jan 26 19:46:11 GMT 2025","passed","Sun Jan 26 19:46:12 GMT 2025","school.redrover.ManageJenkinsTest","Chrome Tests","school.redrover.ManageJenkinsTest","testCheckTitle"
"TC_09.001.08 Check search field placeholder","614","testManageJenkinsTabSearch","Cross Browser Tests","Sun Jan 26 19:46:18 GMT 2025","passed","Sun Jan 26 19:46:19 GMT 2025","school.redrover.ManageJenkinsTest","Chrome Tests","school.redrover.ManageJenkinsTest","testManageJenkinsTabSearch"
"004 Delete Folder","92","testDeleteFolder","Surefire suite","Sun Jan 26 19:43:15 GMT 2025","passed","Sun Jan 26 19:43:15 GMT 2025","school.redrover.APIHttpTest","Surefire test","school.redrover.APIHttpTest","testDeleteFolder"
"TC_09.001.07 Check search system configuration items","833","testSearchSystemConfigurationAllItemsAreFound","Cross Browser Tests","Sun Jan 26 19:46:45 GMT 2025","passed","Sun Jan 26 19:46:46 GMT 2025","school.redrover.ManageJenkinsTest","Chrome Tests","school.redrover.ManageJenkinsTest","testSearchSystemConfigurationAllItemsAreFound"
"TC_09.005.05 Check system theme","1106","testThemesSystem","Cross Browser Tests","Sun Jan 26 19:47:01 GMT 2025","passed","Sun Jan 26 19:47:02 GMT 2025","school.redrover.ManageJenkinsTest","Chrome Tests","school.redrover.ManageJenkinsTest","testThemesSystem"
"TC_09.001.06 Search result list","1359","testSearchResultsList","Cross Browser Tests","Sun Jan 26 19:46:32 GMT 2025","passed","Sun Jan 26 19:46:33 GMT 2025","school.redrover.ManageJenkinsTest","Chrome Tests","school.redrover.ManageJenkinsTest","testSearchResultsList"
"TC_12.001.02 Verify version button clickability and display of 'About Jenkins' in dropdown menu","1207","testCheckNumberOfMavenDependencies","Browser Tests","Sun Jan 26 19:43:30 GMT 2025","passed","Sun Jan 26 19:43:31 GMT 2025","school.redrover.FooterTest","Chrome Tests","school.redrover.FooterTest","testCheckNumberOfMavenDependencies"
"Delete Freestyle project","43","testDeleteFreestyleProject","Surefire suite","Sun Jan 26 19:43:15 GMT 2025","passed","Sun Jan 26 19:43:15 GMT 2025","school.redrover.APIHttpTest","Surefire test","school.redrover.APIHttpTest","testDeleteFreestyleProject"
"TC_09.001.07 Check search system configuration items","1163","testSearchSystemConfigurationAllItemsAreFound","Cross Browser Tests","Sun Jan 26 19:46:47 GMT 2025","passed","Sun Jan 26 19:46:48 GMT 2025","school.redrover.ManageJenkinsTest","Chrome Tests","school.redrover.ManageJenkinsTest","testSearchSystemConfigurationAllItemsAreFound"
"Create Pipeline Project with valid name(XML","25","testCreatePipelineXML","Surefire suite","Sun Jan 26 19:43:16 GMT 2025","passed","Sun Jan 26 19:43:16 GMT 2025","school.redrover.APIHttpTest","Surefire test","school.redrover.APIHttpTest","testCreatePipelineXML"
"003 Create Folder with valid name (XML)","240","testCreateFolderWithValidNameXML","Surefire suite","Sun Jan 26 19:43:14 GMT 2025","passed","Sun Jan 26 19:43:14 GMT 2025","school.redrover.APIHttpTest","Surefire test","school.redrover.APIHttpTest","testCreateFolderWithValidNameXML"
