"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"014 Create Pipeline project with unsafe character","139","testCreateProjectWithUnsafeCharacter","Surefire suite","Thu Feb 06 15:16:31 GMT 2025","passed","Thu Feb 06 15:16:31 GMT 2025","school.redrover.api.restassured.PipelineProjectApiTest","Surefire test","school.redrover.api.restassured.PipelineProjectApiTest","testCreateProjectWithUnsafeCharacter"
"017 Create Folder with unsafe character","20","testCreateFolderWithUnsafeCharacter","Surefire suite","Thu Feb 06 15:16:46 GMT 2025","passed","Thu Feb 06 15:16:46 GMT 2025","school.redrover.api.http.apache.FolderTest","Surefire test","school.redrover.api.http.apache.FolderTest","testCreateFolderWithUnsafeCharacter"
"TC_03.003.03 Confirmation popup appears when deleting a project on the project page","1827","testDeletionPopupAppearsOnProjectPage","Surefire suite","Thu Feb 06 15:18:07 GMT 2025","passed","Thu Feb 06 15:18:08 GMT 2025","school.redrover.MultiConfigurationProjectTest","Surefire test","school.redrover.MultiConfigurationProjectTest","testDeletionPopupAppearsOnProjectPage"
"00.006.17 Create Folder with unsafe character","124","testCreateFolderWithUnsafeCharacter","Surefire suite","Thu Feb 06 15:16:37 GMT 2025","passed","Thu Feb 06 15:16:37 GMT 2025","school.redrover.api.restassured.FolderApiTest","Surefire test","school.redrover.api.restassured.FolderApiTest","testCreateFolderWithUnsafeCharacter"
"TC_04.001.03 Rename Folder from the My Views via 'Drop-down menu'","661","testRenameFolderFromMyViewsViaDropdownMenu","Surefire suite","Thu Feb 06 15:29:45 GMT 2025","passed","Thu Feb 06 15:29:45 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testRenameFolderFromMyViewsViaDropdownMenu"
"00.006.17 Create Folder with unsafe character","106","testCreateFolderWithUnsafeCharacter","Surefire suite","Thu Feb 06 15:16:38 GMT 2025","passed","Thu Feb 06 15:16:38 GMT 2025","school.redrover.api.restassured.FolderApiTest","Surefire test","school.redrover.api.restassured.FolderApiTest","testCreateFolderWithUnsafeCharacter"
"015 Create Folder with empty name","18","testCreateFolderWithEmptyName","Surefire suite","Thu Feb 06 15:16:44 GMT 2025","passed","Thu Feb 06 15:16:44 GMT 2025","school.redrover.api.http.apache.FolderTest","Surefire test","school.redrover.api.http.apache.FolderTest","testCreateFolderWithEmptyName"
"00.006.17 Create Folder with unsafe character","198","testCreateFolderWithUnsafeCharacter","Surefire suite","Thu Feb 06 15:16:37 GMT 2025","passed","Thu Feb 06 15:16:37 GMT 2025","school.redrover.api.restassured.FolderApiTest","Surefire test","school.redrover.api.restassured.FolderApiTest","testCreateFolderWithUnsafeCharacter"
"TC_16.007.02 Check Preview function","365","testDescriptionPreviewButton","Surefire suite","Thu Feb 06 15:18:32 GMT 2025","passed","Thu Feb 06 15:18:32 GMT 2025","school.redrover.DashboardTest","Surefire test","school.redrover.DashboardTest","testDescriptionPreviewButton"
"TC_04.005.03 Configure name by Sidebar menu","583","testAddDisplayName","Surefire suite","Thu Feb 06 15:28:23 GMT 2025","passed","Thu Feb 06 15:28:24 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testAddDisplayName"
"TC_01.008.05 Edit description to the build","620","testEditBuildDescription","Surefire suite","Thu Feb 06 15:25:14 GMT 2025","passed","Thu Feb 06 15:25:14 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testEditBuildDescription"
"TC_13.003.01 Can Add Description For User","1009","testAddDescriptionForUser","Surefire suite","Thu Feb 06 15:21:35 GMT 2025","passed","Thu Feb 06 15:21:36 GMT 2025","school.redrover.UserTest","Surefire test","school.redrover.UserTest","testAddDescriptionForUser"
"","0","httpTest","Surefire suite","Thu Feb 06 15:16:24 GMT 2025","unknown","Thu Feb 06 15:16:24 GMT 2025","school.redrover.APITest","Surefire test","school.redrover.APITest","httpTest"
"TC_03.003.04 Delete MultiConfiguration project  from 'My views' page via 'Dropdown menu'","1748","testDeleteFromMyViewsPage","Surefire suite","Thu Feb 06 15:17:58 GMT 2025","passed","Thu Feb 06 15:18:00 GMT 2025","school.redrover.MultiConfigurationProjectTest","Surefire test","school.redrover.MultiConfigurationProjectTest","testDeleteFromMyViewsPage"
