"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC_00.005.06 Create Multibranch Pipeline with unsafe characters in name","405","testEnterInvalidNameAndSeesAppropriateMessages","Surefire suite","Thu Feb 06 15:00:22 GMT 2025","passed","Thu Feb 06 15:00:22 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testEnterInvalidNameAndSeesAppropriateMessages"
"TC_12.001.02 Verify version button clickability and display of 'About Jenkins' in dropdown menu","1341","testCheckNumberOfMavenDependencies","Surefire suite","Thu Feb 06 14:48:21 GMT 2025","passed","Thu Feb 06 14:48:22 GMT 2025","school.redrover.FooterTest","Surefire test","school.redrover.FooterTest","testCheckNumberOfMavenDependencies"
"","0","orderMethodsTwoDifferentGroupsDepTest","Surefire suite","Thu Feb 06 14:50:14 GMT 2025","passed","Thu Feb 06 14:50:14 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsTwoDifferentGroupsDepTest"
"","0","orderMethodsTest","Surefire suite","Thu Feb 06 14:50:14 GMT 2025","passed","Thu Feb 06 14:50:14 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsTest"
"014 Create Pipeline project with unsafe character","137","testCreateProjectWithUnsafeCharacter","Surefire suite","Thu Feb 06 14:46:44 GMT 2025","passed","Thu Feb 06 14:46:44 GMT 2025","school.redrover.api.restassured.PipelineProjectApiTest","Surefire test","school.redrover.api.restassured.PipelineProjectApiTest","testCreateProjectWithUnsafeCharacter"
"TC_00.002.03 Create Pipeline Project with unsafe characters in name via sidepanel","419","testCreateWithUnsafeCharactersInName","Surefire suite","Thu Feb 06 14:52:57 GMT 2025","passed","Thu Feb 06 14:52:57 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testCreateWithUnsafeCharactersInName"
"TC_12.001.02 Verify version button clickability and display of 'About Jenkins' in dropdown menu","1336","testVerifyTitleDescription","Surefire suite","Thu Feb 06 14:48:27 GMT 2025","passed","Thu Feb 06 14:48:28 GMT 2025","school.redrover.FooterTest","Surefire test","school.redrover.FooterTest","testVerifyTitleDescription"
"TC_00.005.06 Create Multibranch Pipeline with unsafe characters in name","411","testEnterInvalidNameAndSeesAppropriateMessages","Surefire suite","Thu Feb 06 15:00:44 GMT 2025","passed","Thu Feb 06 15:00:44 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testEnterInvalidNameAndSeesAppropriateMessages"
"(NO TC) 16.002.05 Verify default page source while View creating","1012","testCreateNewViewForm","Surefire suite","Thu Feb 06 14:54:49 GMT 2025","passed","Thu Feb 06 14:54:50 GMT 2025","school.redrover.ViewTest","Surefire test","school.redrover.ViewTest","testCreateNewViewForm"
"TC_09.001.07 Check search system configuration items","1261","testSearchSystemConfigurationAllItemsAreFound","Surefire suite","Thu Feb 06 14:51:01 GMT 2025","passed","Thu Feb 06 14:51:02 GMT 2025","school.redrover.ManageJenkinsTest","Surefire test","school.redrover.ManageJenkinsTest","testSearchSystemConfigurationAllItemsAreFound"
"","0","orderMethodsCycleDepTest","Surefire suite","Thu Feb 06 14:50:14 GMT 2025","passed","Thu Feb 06 14:50:14 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsCycleDepTest"
"TC_00.002.03 Create Pipeline Project with unsafe characters in name via sidepanel","427","testCreateWithUnsafeCharactersInName","Surefire suite","Thu Feb 06 14:53:12 GMT 2025","passed","Thu Feb 06 14:53:13 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testCreateWithUnsafeCharactersInName"
"017 Create Folder with unsafe character","19","testCreateFolderWithUnsafeCharacter","Surefire suite","Thu Feb 06 14:46:59 GMT 2025","passed","Thu Feb 06 14:46:59 GMT 2025","school.redrover.api.http.apache.FolderTest","Surefire test","school.redrover.api.http.apache.FolderTest","testCreateFolderWithUnsafeCharacter"
"017 Create Folder with unsafe character","22","testCreateFolderWithUnsafeCharacter","Surefire suite","Thu Feb 06 14:46:58 GMT 2025","passed","Thu Feb 06 14:46:58 GMT 2025","school.redrover.api.http.apache.FolderTest","Surefire test","school.redrover.api.http.apache.FolderTest","testCreateFolderWithUnsafeCharacter"
"007 Add Description to Folder","0","testAddDescriptionToFolder","Surefire suite","Thu Feb 06 14:46:51 GMT 2025","skipped","Thu Feb 06 14:46:51 GMT 2025","school.redrover.api.restassured.FolderApiTest","Surefire test","school.redrover.api.restassured.FolderApiTest","testAddDescriptionToFolder"
"TC_00.000.12 Warning message is displayed when creating project with empty name field","600","testCreateNewItemWithEmptyNameField","Surefire suite","Thu Feb 06 14:52:14 GMT 2025","passed","Thu Feb 06 14:52:15 GMT 2025","school.redrover.NewItemTest","Surefire test","school.redrover.NewItemTest","testCreateNewItemWithEmptyNameField"
"TC_00.006.05 Forbidden to create a folder with duplicate name","915","testErrorDuplicateNameCreation","Surefire suite","Thu Feb 06 14:58:41 GMT 2025","passed","Thu Feb 06 14:58:42 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testErrorDuplicateNameCreation"
