"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC_16.011.02 Check navigate credentials menu","379","testNavigateCredentialsMenu","Surefire suite","Sat Feb 08 17:25:34 GMT 2025","passed","Sat Feb 08 17:25:34 GMT 2025","school.redrover.DashboardTest","Surefire test","school.redrover.DashboardTest","testNavigateCredentialsMenu"
"TC_04.003.05 Delete folder Via breadcrumbs dropdown","5331","testDeleteViaBreadcrumbDropdown","Surefire suite","Sat Feb 08 17:36:26 GMT 2025","passed","Sat Feb 08 17:36:31 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testDeleteViaBreadcrumbDropdown"
"TC_09.002.01 Check the five manage jenkins sections are displayed","700","testManageJenkinsSections","Surefire suite","Sat Feb 08 17:27:10 GMT 2025","passed","Sat Feb 08 17:27:11 GMT 2025","school.redrover.ManageJenkinsTest","Surefire test","school.redrover.ManageJenkinsTest","testManageJenkinsSections"
"014 Create Pipeline project with unsafe character","168","testCreateProjectWithUnsafeCharacter","Surefire suite","Sat Feb 08 17:23:28 GMT 2025","passed","Sat Feb 08 17:23:28 GMT 2025","school.redrover.api.restassured.PipelineProjectApiTest","Surefire test","school.redrover.api.restassured.PipelineProjectApiTest","testCreateProjectWithUnsafeCharacter"
"TC_09.001.02 Check redirection after press enter","1208","testRedirectToFirstItemAfterPressEnter","Surefire suite","Sat Feb 08 17:27:28 GMT 2025","passed","Sat Feb 08 17:27:29 GMT 2025","school.redrover.ManageJenkinsTest","Surefire test","school.redrover.ManageJenkinsTest","testRedirectToFirstItemAfterPressEnter"
"TC_00.002.06 Validation that error message shown when invalid characters are entered in the projects name field","400","testErrorMessageDisplayedForInvalidCharactersInProjectName","Surefire suite","Sat Feb 08 17:32:52 GMT 2025","passed","Sat Feb 08 17:32:52 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testErrorMessageDisplayedForInvalidCharactersInProjectName"
"TC_16.001.06 Verify display down arrow on selected column name","87","testDisplayDownArrowOnSelectedColumnName","Surefire suite","Sat Feb 08 17:25:22 GMT 2025","passed","Sat Feb 08 17:25:22 GMT 2025","school.redrover.DashboardTest","Surefire test","school.redrover.DashboardTest","testDisplayDownArrowOnSelectedColumnName"
"TC_01.003.03 Disabled FreestyleProject can be enabled from project's page","1733","testEnabledFromProjectPage","Surefire suite","Sat Feb 08 17:32:31 GMT 2025","passed","Sat Feb 08 17:32:33 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testEnabledFromProjectPage"
"TC_02.007.04 Error message when new project name matches an existing one","1365","testErrorMessageRenameDuplicateName","Surefire suite","Sat Feb 08 17:30:19 GMT 2025","passed","Sat Feb 08 17:30:21 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testErrorMessageRenameDuplicateName"
"TC_01.001.04 Verify description preview","1258","testFreestyleProjectDescriptionPreview","Surefire suite","Sat Feb 08 17:33:14 GMT 2025","passed","Sat Feb 08 17:33:15 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testFreestyleProjectDescriptionPreview"
"","0","orderMethodsTwoDifferentGroupsDepTest","Surefire suite","Sat Feb 08 17:26:59 GMT 2025","passed","Sat Feb 08 17:26:59 GMT 2025","school.redrover.runner.order.OrderForTestsTest","Surefire test","school.redrover.runner.order.OrderForTestsTest","orderMethodsTwoDifferentGroupsDepTest"
"TC_00.002.03 Create Pipeline Project with unsafe characters in name via sidepanel","445","testCreateWithUnsafeCharactersInName","Surefire suite","Sat Feb 08 17:29:49 GMT 2025","passed","Sat Feb 08 17:29:49 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testCreateWithUnsafeCharactersInName"
"017 Create Folder with unsafe character","17","testCreateFolderWithUnsafeCharacter","Surefire suite","Sat Feb 08 17:23:45 GMT 2025","passed","Sat Feb 08 17:23:45 GMT 2025","school.redrover.api.http.apache.FolderTest","Surefire test","school.redrover.api.http.apache.FolderTest","testCreateFolderWithUnsafeCharacter"
"TC_01.002.02 Rename FreestyleProject with incorrect symbols","1247","testRenameWithIncorrectSymbols","Surefire suite","Sat Feb 08 17:34:13 GMT 2025","passed","Sat Feb 08 17:34:15 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testRenameWithIncorrectSymbols"
"","2218","Create job","","Sat Feb 08 17:26:59 GMT 2025","passed","Sat Feb 08 17:27:01 GMT 2025","","Freestyle job","Create job",""
"TC_16.004.02 Delete 'List View'","864","testDeleteListView","Surefire suite","Sat Feb 08 17:28:12 GMT 2025","passed","Sat Feb 08 17:28:13 GMT 2025","school.redrover.NewViewDashboardTest","Surefire test","school.redrover.NewViewDashboardTest","testDeleteListView"
"TC_01.008.07 Verify total build time for project build","6253","Verify existing of, total build time, for projects build","Surefire suite","Sat Feb 08 17:34:16 GMT 2025","passed","Sat Feb 08 17:34:22 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testTotalBuildTimeForProjectsBuild"
"017 Create Folder with unsafe character","18","testCreateFolderWithUnsafeCharacter","Surefire suite","Sat Feb 08 17:23:47 GMT 2025","passed","Sat Feb 08 17:23:47 GMT 2025","school.redrover.api.http.apache.FolderTest","Surefire test","school.redrover.api.http.apache.FolderTest","testCreateFolderWithUnsafeCharacter"
"","1995","Add new job","","Sat Feb 08 17:27:05 GMT 2025","passed","Sat Feb 08 17:27:07 GMT 2025","","Freestyle job","Add new job",""
"(NO TC) 06.004.07 Verify Pipeline Jenkinsfile close button tooltip","1147","testVerifyCloseButtonTooltip","Surefire suite","Sat Feb 08 17:26:52 GMT 2025","passed","Sat Feb 08 17:26:53 GMT 2025","school.redrover.OrganizationFolderTest","Surefire test","school.redrover.OrganizationFolderTest","testVerifyCloseButtonTooltip"
"04.003.04 Delete Folder","233","testDeleteFolder","Surefire suite","Sat Feb 08 17:23:35 GMT 2025","passed","Sat Feb 08 17:23:35 GMT 2025","school.redrover.api.restassured.MultiConfigurationProjectApiTest","Surefire test","school.redrover.api.restassured.MultiConfigurationProjectApiTest","testDeleteFolder"
"TC_04.001.06 Validate Error message, if New Folder Name contains special characters","1222","testRenameFolderWithUnsafeCharactersInName","Surefire suite","Sat Feb 08 17:35:51 GMT 2025","passed","Sat Feb 08 17:35:53 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testRenameFolderWithUnsafeCharactersInName"
"TC_16.010.01 Check the log out available","394","testLogOut","Surefire suite","Sat Feb 08 17:25:27 GMT 2025","passed","Sat Feb 08 17:25:28 GMT 2025","school.redrover.DashboardTest","Surefire test","school.redrover.DashboardTest","testLogOut"
"TC_00.005.04 Verify error message when create with dot","342","testVerifyErrorMessageWhenCreateWithDot","Surefire suite","Sat Feb 08 17:37:35 GMT 2025","passed","Sat Feb 08 17:37:35 GMT 2025","school.redrover.MultibranchPipelineTest","Surefire test","school.redrover.MultibranchPipelineTest","testVerifyErrorMessageWhenCreateWithDot"
"TC_01.006.01 Verify workspace is opened and displayed correctly","1264","testWorkspaceIsOpened","Surefire suite","Sat Feb 08 17:34:44 GMT 2025","passed","Sat Feb 08 17:34:46 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testWorkspaceIsOpened"
"014 Create Pipeline project with unsafe character","194","testCreateProjectWithUnsafeCharacter","Surefire suite","Sat Feb 08 17:23:28 GMT 2025","passed","Sat Feb 08 17:23:28 GMT 2025","school.redrover.api.restassured.PipelineProjectApiTest","Surefire test","school.redrover.api.restassured.PipelineProjectApiTest","testCreateProjectWithUnsafeCharacter"
"TC_04.001.06 Validate Error message, if New Folder Name contains special characters","1264","testRenameFolderWithUnsafeCharactersInName","Surefire suite","Sat Feb 08 17:36:08 GMT 2025","passed","Sat Feb 08 17:36:09 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testRenameFolderWithUnsafeCharactersInName"
"TC_00.002.04 Create Pipeline Project with duplicate name via sidepanel","1120","testCreateWithDuplicateName","Surefire suite","Sat Feb 08 17:29:30 GMT 2025","passed","Sat Feb 08 17:29:31 GMT 2025","school.redrover.PipelineProjectTest","Surefire test","school.redrover.PipelineProjectTest","testCreateWithDuplicateName"
"TC_00.001.03 Create Freestyle Project","2981","testCreateFreestyleProject","Surefire suite","Sat Feb 08 17:23:51 GMT 2025","passed","Sat Feb 08 17:23:54 GMT 2025","school.redrover.BuildHistoryTest","Surefire test","school.redrover.BuildHistoryTest","testCreateFreestyleProject"
"Rename Freestyle Project with valid name","10","testRenameFreestyleProject","Surefire suite","Sat Feb 08 17:28:09 GMT 2025","passed","Sat Feb 08 17:28:09 GMT 2025","school.redrover.APIHttpTest","Surefire test","school.redrover.APIHttpTest","testRenameFreestyleProject"
"TC_01.002.04 Rename FreestyleProject with the same name","425","testRenameWithTheSameName","Surefire suite","Sat Feb 08 17:32:27 GMT 2025","passed","Sat Feb 08 17:32:27 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testRenameWithTheSameName"
"TC_16.008.01 Edit Description at home page","250","testEditDescription","Surefire suite","Sat Feb 08 17:25:16 GMT 2025","passed","Sat Feb 08 17:25:16 GMT 2025","school.redrover.DashboardTest","Surefire test","school.redrover.DashboardTest","testEditDescription"
"014 Create Pipeline project with unsafe character","197","testCreateProjectWithUnsafeCharacter","Surefire suite","Sat Feb 08 17:23:27 GMT 2025","passed","Sat Feb 08 17:23:27 GMT 2025","school.redrover.api.restassured.PipelineProjectApiTest","Surefire test","school.redrover.api.restassured.PipelineProjectApiTest","testCreateProjectWithUnsafeCharacter"
"TC_04.004.04 Activate 'Preview' option while adding a description","276","testDescriptionsPreviewButton","Surefire suite","Sat Feb 08 17:34:54 GMT 2025","passed","Sat Feb 08 17:34:54 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testDescriptionsPreviewButton"
"TC_09.005.03 Check dark theme","971","testThemesDark","Surefire suite","Sat Feb 08 17:27:58 GMT 2025","passed","Sat Feb 08 17:27:59 GMT 2025","school.redrover.ManageJenkinsTest","Surefire test","school.redrover.ManageJenkinsTest","testThemesDark"
"TC_00.002.06 Validation that error message shown when invalid characters are entered in the projects name field","388","testErrorMessageDisplayedForInvalidCharactersInProjectName","Surefire suite","Sat Feb 08 17:32:47 GMT 2025","passed","Sat Feb 08 17:32:47 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testErrorMessageDisplayedForInvalidCharactersInProjectName"
"TC_09.006.02 Check number of all update plugin","1130","testNumberOfAllUpdatePlugin","Surefire suite","Sat Feb 08 17:27:22 GMT 2025","passed","Sat Feb 08 17:27:23 GMT 2025","school.redrover.ManageJenkinsTest","Surefire test","school.redrover.ManageJenkinsTest","testNumberOfAllUpdatePlugin"
"TC_01.002.02 Rename FreestyleProject with incorrect symbols","1404","testRenameWithIncorrectSymbols","Surefire suite","Sat Feb 08 17:33:41 GMT 2025","passed","Sat Feb 08 17:33:42 GMT 2025","school.redrover.FreestyleProjectTest","Surefire test","school.redrover.FreestyleProjectTest","testRenameWithIncorrectSymbols"
"014 Create Pipeline project with unsafe character","171","testCreateProjectWithUnsafeCharacter","Surefire suite","Sat Feb 08 17:23:28 GMT 2025","passed","Sat Feb 08 17:23:28 GMT 2025","school.redrover.api.restassured.PipelineProjectApiTest","Surefire test","school.redrover.api.restassured.PipelineProjectApiTest","testCreateProjectWithUnsafeCharacter"
"014 Create Pipeline project with unsafe character","120","testCreateProjectWithUnsafeCharacter","Surefire suite","Sat Feb 08 17:23:29 GMT 2025","passed","Sat Feb 08 17:23:29 GMT 2025","school.redrover.api.restassured.PipelineProjectApiTest","Surefire test","school.redrover.api.restassured.PipelineProjectApiTest","testCreateProjectWithUnsafeCharacter"
"TC_04.002.03 Move from 'My views' page via 'Dropdown menu'","2035","testMoveViaChevronMyView","Surefire suite","Sat Feb 08 17:35:37 GMT 2025","passed","Sat Feb 08 17:35:39 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testMoveViaChevronMyView"
"TC_00.004.02 Create new item from folder page","1669","testCreateNewItemFromFolderPage","Surefire suite","Sat Feb 08 17:35:03 GMT 2025","passed","Sat Feb 08 17:35:05 GMT 2025","school.redrover.FolderTest","Surefire test","school.redrover.FolderTest","testCreateNewItemFromFolderPage"
